sku,weight
NEWNBK00080,2.5
NEWNBK00081,2.5
NEWNBK00082,2.5
NEWNBK00083,2.5
NEWNBK00084,2.5
NEWNBK00085,2.5
NEWNBK00087,2.5
NEWNBK00089,2.5
NEWNBK00090,2.5
NEWNBK00091,2.5
NEWNBK00092,2.5
NEWNBK00093,2.5
NEWNBK00094,2.5
NEWNBK00095,2.5
NEWNBK00097,2.5
NEWNBK00098,2.5
NEWNBK00099,2.5
NEWNBK00100,2.5
NEWNBK00101,2.5
NEWNBK00102,2.5
NEWNBK00103,2.5
NEWNBK00104,2.5
NEWNBK00105,2.5
NEWNBK00106,2.5
NEWNBK00107,2.5
NEWNBK00111,2.5
NEWNBK00112,2.5
NEWNBK00113,2.5
NEWNBK00114,2.5
NEWNBK00116,2.5
NEWNBK00117,2.5
NEWNBK00118,2.5
NEWNBK00119,2.5
NEWNBK00121,2.5
NEWNBK00122,2.5
NEWNBK00123,2.5
NEWNBK00124,2.5
NEWNBK00125,2.5
NEWNBK00126,2.5
NEWNBK00127,2.5
NEWNBK00128,2.5
NEWNBK00129,2.5
NEWNBK00130,2.5
NEWNBK00131,2.5
NEWNBK00132,2.5
NEWNBK00133,2.5
NEWNBK00134,2.5
NEWNBK00135,2.5
NEWNBK00136,2.5
NEWNBK00137,2.5
NEWNBK00138,2.5
NEWNBK00139,2.5
NEWNBK00140,2.5
NEWNBK00141,2.5
NEWNBK00142,2.5
NEWNBK00143,2.5
NEWNBK00144,2.5
NEWNBK00145,2.5
NEWNBK00146,2.5
NEWNBK00147,2.5
NEWNBK00149,2.5
NEWNBK00150,2.5
NEWNBK00151,2.5
NEWNBK00152,2.5
NEWNBK00153,2.5
NEWNBK00154,2.5
NEWNBK00155,2.5
NEWNBK00156,2.5
NEWNBK00157,2.5
NEWNBK00158,2.5
NEWNBK00159,2.5
NEWNBK00160,2.5
NEWNBK00161,2.5
NEWNBK00162,2.5
NEWNBK00163,2.5
NEWNBK00164,2.5
NEWNBK00165,2.5
NEWNBK00166,2.5
NEWNBK00167,2.5
NEWNBK00168,2.5
NEWNBK00170,2.5
NEWNBK00171,2.5
NEWNBK00172,2.5
NEWNBK00174,2.5
NEWNBK00175,2.5
NEWNBK00176,2.5
OPNBNTF0175,2.5
OPNBNTF0176,2.5
QCNBB000816,2.5
QCNBB000779,2.5
QCNBB000802,2.5
QCNBB000804,2.5
QCNBB000822,2.5
QCNBB000796,2.5
QCNBB000795,2.5
QCNBB000817,2.5
QCNBB000775,2.5
QCNBB000815,2.5
QCNBB000771,2.5
QCNBB000787,2.5
QCNBB000785,2.5
QCNBB000788,2.5
QCNBB000798,2.5
QCNBB000780,2.5
QCNBB000797,2.5
QCNBB000777,2.5
QCNBB000806,2.5
QCNBB000792,2.5
QCNBB000826,2.5
QCNBB000656,2.5
QCNBB000669,2.5
QCNBB000784,2.5
QCNBB000824,2.5
QCNBB000823,2.5
QCNBB000818,2.5
QCNBB000808,2.5
QCNBB000821,2.5
QCNBB000768,2.5
QCNBB000776,2.5
QCNBB000813,2.5
QCNBB000793,2.5
QCNBB000812,2.5
QCNBB000781,2.5
QCNBB000772,2.5
QCNBB000783,2.5
QCNBB000814,2.5
QCNBB000791,2.5
QCNBB000810,2.5
QCNBB000809,2.5
QCNBB000774,2.5
QCNBB000790,2.5
QCNBB000807,2.5
QCNBB000811,2.5
QCNBB000825,2.5
QCNBB000658,2.5
QCNBB000660,2.5
QCNBB000676,2.5
QCNBB000769,2.5
QCNBB000778,2.5
QCNBB000799,2.5
QCNBB000801,2.5
QCNBB000789,2.5
QCNBB000786,2.5
QCNBB000800,2.5
QCNBB000782,2.5
QCNBB000770,2.5
QCNBB000803,2.5
QCNBB000820,2.5
QCNBB000819,2.5
QCNBB000767,2.5
QCNBB000794,2.5
QCNBB000668,2.5
QCNBB000677,2.5
QCNBB000692,2.5
QCNBB000667,2.5
QCNBB000829,2.5
SYGNBQB0011,2.5
SYGNBQB0012,2.5
SYGNBQB0013,2.5
SYGNBQB0016,2.5
SYGNBQB0017,2.5
SYGNBQB0018,2.5
SYGNBQB0020,2.5
SYGNBQB0021,2.5
SYGNBQB0023,2.5
SYGNBQB0024,2.5
SYGNBQB0025,2.5
SYGNBQB0026,2.5
SYGNBQB0027,2.5
SYGNBQB0028,2.5
SYGNBQB0029,2.5
SYGNBQB0030,2.5
SYGNBQB0031,2.5
SYGNBQB0032,2.5
SYGNBQB0033,2.5
SYGNBQB0034,2.5
SYGNBQB0035,2.5
SYGNBQB0036,2.5
SYGNBQB0037,2.5
SYGNBQB0038,2.5
SYGNBQB0040,2.5
SYGNBQB0041,2.5
SYGNBQB0042,2.5
SYGNBQB0043,2.5
SYGNBQB0044,2.5
SYGNBQB0045,2.5
SYGNBQB0047,2.5
SYGNBQB0048,2.5
SYGNBQB0049,2.5
SYGNBQB0050,2.5
SYGNBQB0051,2.5
SYGNBQB0052,2.5
SYGNBQB0053,2.5
SYGNBQB0054,2.5
SYGNBQB0056,2.5
SYGNBQB0057,2.5
SYGNBQB0058,2.5
SYGNBQB0059,2.5
SYGNBQB0060,2.5
SYGNBQB0062,2.5
SYGNBQB0063,2.5
SYGNBQB0064,2.5
SYGNBQB0065,2.5
SYGNBQB0066,2.5
SYGNBQB0067,2.5
SYGNBQB0068,2.5
SYGNBQB0069,2.5
SYGNBQB0070,2.5
SYGNBQB0071,2.5
SYGNBQB0073,2.5
QCNBB000934,2.5
QCNBB000937,2.5
QCNBB000938,2.5
QCNBB000940,2.5
QCNBB000941,2.5
QCNBB000942,2.5
QCNBB000943,2.5
QCNBB000944,2.5
QCNBB000945,2.5
QCNBB000946,2.5
QCNBB000947,2.5
QCNBB000948,2.5
QCNBB000949,2.5
QCNBB000950,2.5
QCNBB000951,2.5
QCNBB000952,2.5
QCNBB000953,2.5
QCNBB000954,2.5
QCNBB000955,2.5
QCNBB000956,2.5
QCNBB000957,2.5
QCNBB000958,2.5
QCNBB000959,2.5
QCNBB000960,2.5
QCNBB000961,2.5
QCNBB000962,2.5
QCNBB000963,2.5
QCNBB000964,2.5
QCNBB000965,2.5
QCNBB000967,2.5
QCNBB000968,2.5
QCNBB000969,2.5
QCNBB000970,2.5
QCNBB000971,2.5
QCNBB000972,2.5
QCNBB000973,2.5
QCNBB000974,2.5
QCNBB000975,2.5
QCNBB000976,2.5
QCNBB000977,2.5
QCNBB000978,2.5
QCNBB000979,2.5
QCNBB000980,2.5
QCNBB000981,2.5
QCNBB000982,2.5
QCNBB000983,2.5
QCNBB000984,2.5
QCNBB000985,2.5
QCNBB000986,2.5
QCNBB000987,2.5
QCNBB000990,2.5
QCNBB000991,2.5
QCNBB000992,2.5
QCNBB000994,2.5
QCNBB000995,2.5
QCNBB000996,2.5
QCNBB001000,2.5
QCNBB001002,2.5
QCNBB001003,2.5
REFDE00291,2.5
REFDE00294,2.5
REFDE00295,2.5
REFDE00296,2.5
REFDE00297,2.5
QCNBB001007,2.5
QCNBB001008,2.5
QCNBB001009,2.5
QCNBB001010,2.5
QCNBB001011,2.5
QCNBB001012,2.5
QCNBB001013,2.5
QCNBB001014,2.5
QCNBB001015,2.5
QCNBB001017,2.5
QCNBB001018,2.5
QCNBB001019,2.5
QCNBB001020,2.5
QCNBB001021,2.5
QCNBB001022,2.5
QCNBB001023,2.5
QCNBB001024,2.5
QCNBB001025,2.5
QCNBB001026,2.5
QCNBB001027,2.5
QCNBB001028,2.5
QCNBB001029,2.5
QCNBB001030,2.5
QCNBB001031,2.5
QCNBB001032,2.5
QCNBB001033,2.5
QCNBB001034,2.5
QCNBB001035,2.5
QCNBB001036,2.5
QCNBB001037,2.5
QCNBB001038,2.5
QCNBB001039,2.5
QCNBB001040,2.5
SYGNBQB0074,2.5
SYGNBQB0075,2.5
SYGNBQB0076,2.5
SYGNBQB0077,2.5
SYGNBQB0078,2.5
SYGNBQB0079,2.5
SYGNBQB0080,2.5
SYGNBQB0081,2.5
SYGNBQB0082,2.5
SYGNBQB0083,2.5
SYGNBQB0084,2.5
QCNBB001042,2.5
QCNBB001051,2.5
QCNBB001054,2.5
QCNBB001055,2.5
QCNBB001056,2.5
QCNBB001057,2.5
QCNBB001058,2.5
QCNBB001059,2.5
QCNBB001060,2.5
QCNBB001061,2.5
QCNBB001062,2.5
QCNBB001063,2.5
QCNBB001064,2.5
QCNBB001065,2.5
QCNBB001067,2.5
QCNBB001068,2.5
QCNBB001069,2.5
QCNBB001070,2.5
QCNBB001072,2.5
QCNBB001073,2.5
QCNBB001074,2.5
QCNBB001075,2.5
QCNBB001076,2.5
QCNBB001077,2.5
QCNBB001078,2.5
QCNBB001080,2.5
QCNBB001081,2.5
QCNBB001082,2.5
QCNBB001083,2.5
QCNBB001084,2.5
QCNBB001085,2.5
QCNBB001086,2.5
QCNBB001087,2.5
QCNBB001088,2.5
QCNBB001090,2.5
QCNBB001091,2.5
QCNBB001092,2.5
QCNBB001093,2.5
QCNBB001094,2.5
SYGNBQB0085,2.5
SYGNBQB0086,2.5
SYGNBQB0087,2.5
SYGNBQB0088,2.5
SYGNBQB0089,2.5
SYGNBQB0090,2.5
SYGNBQB0091,2.5
SYGNBQB0092,2.5
SYGNBQB0093,2.5
SYGNBQB0094,2.5
SYGNBQB0095,2.5
SYGNBQB0096,2.5
SYGNBQB0097,2.5
SYGNBQB0098,2.5
SYGNBQB0099,2.5
SYGNBQB0100,2.5
QCPNBK00240,2.5
QCPNBK00241,2.5
REFDE00025,2.5
REFDE00269,2.5
REFDE00283,2.5
REFDE00284,2.5
REFDE00285,2.5
REFDE00300,2.5
REFDE00303,2.5
REFDE00304,2.5
REFDE00305,2.5
REFDE00306,2.5
REFDE00308,2.5
REFDE00311,2.5
REFDE00314,2.5
REFDE00315,2.5
REFDE00316,2.5
REFDE00317,2.5
REFDE00318,2.5
REFDE00319,2.5
QCNBB001095,2.5
QCNBB001096,2.5
QCNBB001097,2.5
QCNBB001099,2.5
QCNBB001100,2.5
QCNBB001101,2.5
QCNBB001102,2.5
QCNBB001103,2.5
QCNBB001104,2.5
QCNBB001105,2.5
QCNBB001106,2.5
QCNBB001107,2.5
QCNBB001108,2.5
QCNBB001109,2.5
QCNBB001110,2.5
QCNBB001111,2.5
QCNBB001112,2.5
QCNBB001113,2.5
QCNBB001114,2.5
QCNBB001115,2.5
QCNBB001116,2.5
QCNBB001117,2.5
QCNBB001118,2.5
QCNBB001119,2.5
QCNBB001120,2.5
QCNBB001121,2.5
QCNBB001122,2.5
QCNBB001123,2.5
QCNBB001124,2.5
QCNBB001125,2.5
QCNBB001126,2.5
QCNBB001127,2.5
QCNBB001130,2.5
QCNBB001131,2.5
QCNBB001132,2.5
QCNBB001133,2.5
QCNBB001134,2.5
QCNBB001135,2.5
QCNBB001136,2.5
QCNBB001137,2.5
QCNBB001138,2.5
QCNBB001139,2.5
QCNBB001140,2.5
QCNBB001141,2.5
QCNBB001142,2.5
QCNBB001143,2.5
QCNBB001144,2.5
QCNBB001145,2.5
QCNBB001146,2.5
QCNBB001147,2.5
QCNBB001148,2.5
QCNBB001149,2.5
QCNBB001150,2.5
QCNBB001151,2.5
QCNBB001152,2.5
QCNBB001153,2.5
QCNBB001154,2.5
QCNBB001155,2.5
QCNBB001156,2.5
QCNBB001157,2.5
QCNBB001158,2.5
QCNBB001159,2.5
QCNBB001160,2.5
QCNBB001161,2.5
QCNBB001162,2.5
QCNBB001163,2.5
QCNBB001164,2.5
QCNBB001165,2.5
QCNBB001166,2.5
QCNBB001167,2.5
QCNBB001168,2.5
QCNBB001169,2.5
QCNBB001170,2.5
QCNBB001171,2.5
QCNBB001172,2.5
QCNBB001173,2.5
QCNBB001174,2.5
QCNBB001175,2.5
QCNBB001176,2.5
QCNBB001177,2.5
QCNBB001178,2.5
QCNBB001179,2.5
QCNBB001181,2.5
SYGNBQB0101,2.5
SYGNBQB0102,2.5
SYGNBQB0103,2.5
SYGNBQB0104,2.5
SYGNBQB0105,2.5
SYGNBQB0106,2.5
SYGNBQB0107,2.5
SYGNBQB0108,2.5
SYGNBQB0109,2.5
SYGNBQB0110,2.5
SYGNBQB0111,2.5
SYGNBQB0112,2.5
SYGNBQB0113,2.5
SYGNBQB0114,2.5
SYGNBQB0115,2.5
SYGNBQB0116,2.5
SYGNBQB0117,2.5
QCNBB001182,2.5
QCNBB001183,2.5
QCNBB001184,2.5
QCNBB001185,2.5
QCNBB001186,2.5
QCNBB001187,2.5
QCNBB001188,2.5
QCNBB001189,2.5
QCNBB001190,2.5
QCNBB001191,2.5
OPNBNTF0179,2.5
SYGNBQB0118,2.5
SYGNBQB0119,2.5
QCNBB001193,2.5
QCNBB001194,2.5
QCNBB001195,2.5
QCNBB001196,2.5
QCPNBK00246,2.5
QCNBB001197,2.5
QCNBB001198,2.5
QCNBB001199,2.5
QCNBB001200,2.5
QCNBB001201,2.5
QCNBB001202,2.5
QCNBB001203,2.5
QCNBB001204,2.5
QCNBB001206,2.5
QCNBB001207,2.5
QCNBB001208,2.5
QCNBB001209,2.5
QCNBB001210,2.5
QCNBB001211,2.5
QCNBB001212,2.5
QCNBB001213,2.5
SYGNBQB0125,2.5
SYGNBQB0126,2.5
QCNBB001214,2.5
QCNBB001215,2.5
QCNBB001216,2.5
QCNBB001217,2.5
QCNBB001218,2.5
QCNBB001219,2.5
QCNBB001220,2.5
QCNBB001221,2.5
QCNBB001222,2.5
QCNBB001223,2.5
QCNBB001224,2.5
QCNBB001225,2.5
QCNBB001226,2.5
QCNBB001227,2.5
QCNBB001228,2.5
QCNBB001229,2.5
REFDE00288,2.5
REFDE00061,2.5
REFDE00063,2.5
QCNBB001238,2.5
QCNBB001239,2.5
QCNBB001240,2.5
QCNBB001241,2.5
QCNBB001242,2.5
QCNBB001243,2.5
QCNBB001244,2.5
QCNBB001245,2.5
QCNBB001246,2.5
QCNBB001247,2.5
QCNBB001248,2.5
QCNBB001249,2.5
QCNBB001250,2.5
QCNBB001251,2.5
QCNBB001252,2.5
QCNBB001253,2.5
QCNBB001254,2.5
QCNBB001255,2.5
QCNBB001256,2.5
QCNBB001257,2.5
QCNBB001258,2.5
QCNBB001259,2.5
QCNBB001260,2.5
QCNBB001261,2.5
QCNBB001262,2.5
QCNBB001263,2.5
QCNBB001264,2.5
QCNBB001265,2.5
QCNBB001266,2.5
QCNBB001267,2.5
QCNBB001268,2.5
QCNBB001269,2.5
QCNBB001270,2.5
QCNBB001271,2.5
QCNBB001272,2.5
QCNBB001273,2.5
QCNBB001274,2.5
QCNBB001275,2.5
QCNBB001276,2.5
QCNBB001277,2.5
QCNBB001278,2.5
QCNBB001279,2.5
QCNBB001280,2.5
QCNBB001281,2.5
QCNBB001282,2.5
QCNBB001283,2.5
QCNBB001284,2.5
QCNBB001285,2.5
QCNBB001286,2.5
QCNBB001287,2.5
QCNBB001288,2.5
QCNBB001289,2.5
QCNBB001290,2.5
QCNBB001291,2.5
QCNBB001292,2.5
QCNBB001293,2.5
QCNBB001294,2.5
QCNBB001295,2.5
QCNBB001296,2.5
QCNBB001297,2.5
QCNBB001298,2.5
QCNBB001299,2.5
QCNBB001300,2.5
QCNBB001301,2.5
QCNBB001302,2.5
QCNBB001303,2.5
QCNBB001304,2.5
QCNBB001305,2.5
QCNBB001306,2.5
QCNBB001307,2.5
QCNBB001308,2.5
QCNBB001309,2.5
QCNBB001310,2.5
QCNBB001311,2.5
QCNBB001312,2.5
QCNBB001313,2.5
QCNBB001314,2.5
QCNBB001315,2.5
QCNBB001316,2.5
QCNBB001317,2.5
QCNBB001318,2.5
QCNBB001319,2.5
QCNBB001320,2.5
QCNBB001321,2.5
QCNBB001322,2.5
QCNBB001323,2.5
QCNBB001324,2.5
QCNBB001325,2.5
QCNBB001326,2.5
QCNBB001327,2.5
QCNBB001328,2.5
QCNBB001329,2.5
QCNBB001330,2.5
QCNBB001331,2.5
QCNBB001332,2.5
QCNBB001333,2.5
QCNBB001334,2.5
QCNBB001335,2.5
QCNBB001336,2.5
QCNBB001337,2.5
OPNBNTF0180,2.5
QCNBB001230,2.5
QCNBB001231,2.5
QCNBB001232,2.5
QCNBB001233,2.5
QCNBB001234,2.5
QCNBB001235,2.5
QCNBB001236,2.5
QCNBB001237,2.5
SYGNBQB0127,2.5
SYGNBQB0128,2.5
SYGNBQB0129,2.5
SYGNBQB0130,2.5
SYGNBQB0131,2.5
SYGNBQB0132,2.5
SYGNBQB0137,2.5
SYGNBQB0138,2.5
SYGNBQB0140,2.5
SYGNBQB0141,2.5
SYGNBQB0142,2.5
SYGNBQB0143,2.5
SYGNBQB0144,2.5
SYGNBQB0145,2.5
QCNBB001392,2.5
REFDE00341,2.5
REFDE00345,2.5
REFDE00346,2.5
SYGNBQB0146,2.5
QCNBB001395,2.5
QCNBB001396,2.5
QCNBB001397,2.5
QCNBB001398,2.5
QCNBB001399,2.5
QCNBB001400,2.5
QCNBB001401,2.5
QCNBB001402,2.5
QCNBB001403,2.5
QCNBB001404,2.5
QCNBB001405,2.5
QCNBB001406,2.5
QCNBB001407,2.5
QCNBB001408,2.5
QCNBB001409,2.5
QCNBB001410,2.5
QCNBB001411,2.5
QCNBB001412,2.5
QCNBB001413,2.5
QCNBB001414,2.5
QCNBB001415,2.5
QCNBB001416,2.5
QCNBB001417,2.5
QCNBB001418,2.5
QCNBB001419,2.5
QCNBB001420,2.5
SYGNBQB0147,2.5
SYGNBQB0148,2.5
SYGNBQB0149,2.5
SYGNBQB0150,2.5
QCNBB001205,2.5
QCNBB001338,2.5
QCNBB001339,2.5
QCNBB001340,2.5
QCNBB001341,2.5
QCNBB001342,2.5
QCNBB001343,2.5
QCNBB001344,2.5
QCNBB001345,2.5
QCNBB001346,2.5
QCNBB001347,2.5
QCNBB001348,2.5
QCNBB001349,2.5
QCNBB001350,2.5
QCNBB001351,2.5
QCNBB001354,2.5
QCNBB001355,2.5
QCNBB001356,2.5
QCNBB001357,2.5
QCNBB001358,2.5
QCNBB001359,2.5
QCNBB001360,2.5
QCNBB001361,2.5
QCNBB001362,2.5
QCNBB001363,2.5
QCNBB001364,2.5
QCNBB001365,2.5
QCNBB001366,2.5
QCNBB001367,2.5
QCNBB001368,2.5
QCNBB001369,2.5
QCNBB001370,2.5
QCNBB001372,2.5
QCNBB001373,2.5
QCNBB001374,2.5
QCNBB001375,2.5
QCNBB001376,2.5
QCNBB001377,2.5
QCNBB001378,2.5
QCNBB001379,2.5
QCNBB001380,2.5
QCNBB001381,2.5
QCNBB001382,2.5
QCNBB001383,2.5
QCNBB001384,2.5
QCNBB001385,2.5
QCNBB001386,2.5
QCNBB001387,2.5
QCNBB001388,2.5
QCNBB001389,2.5
QCNBB001390,2.5
QCNBB001391,2.5
QCNBB001393,2.5
QCNBB001394,2.5
SYGNBQB0120,2.5
SYGNBQB0121,2.5
SYGNBQB0122,2.5
SYGNBQB0123,2.5
SYGNBQB0124,2.5
SYGNBQB0133,2.5
SYGNBQB0134,2.5
SYGNBQB0135,2.5
SYGNBQB0136,2.5
QCNBB001421,2.5
QCNBB001422,2.5
QCNBB001423,2.5
QCNBB001424,2.5
QCNBB001425,2.5
QCNBB001426,2.5
QCNBB001427,2.5
QCNBB001428,2.5
QCNBB001429,2.5
QCNBB001430,2.5
QCNBB001431,2.5
QCNBB001432,2.5
QCNBB001433,2.5
QCNBB001434,2.5
QCNBB001435,2.5
QCNBB001436,2.5
QCNBB001437,2.5
QCNBB001438,2.5
QCNBB001439,2.5
QCNBB001440,2.5
QCNBB001441,2.5
QCNBB001442,2.5
QCNBB001443,2.5
QCNBB001444,2.5
QCNBB001445,2.5
QCNBB001446,2.5
QCNBB001447,2.5
QCNBB001448,2.5
QCNBB001449,2.5
QCNBB001450,2.5
QCNBB001451,2.5
QCNBB001452,2.5
SYGNBQB0167,2.5
SYGNBQB0168,2.5
SYGNBQB0169,2.5
SYGNBQB0171,2.5
SYGNBQB0172,2.5
SYGNBQB0173,2.5
SYGNBQB0174,2.5
SYGNBQB0175,2.5
SYGNBQB0176,2.5
SYGNBQB0177,2.5
SYGNBQB0178,2.5
SYGNBQB0179,2.5
SYGNBQB0180,2.5
SYGNBQB0181,2.5
SYGNBQB0182,2.5
SYGNBQB0183,2.5
SYGNBQB0184,2.5
SYGNBQB0185,2.5
SYGNBQB0186,2.5
SYGNBQB0187,2.5
SYGNBQB0188,2.5
SYGNBQB0189,2.5
SYGNBQB0190,2.5
SYGNBQB0191,2.5
SYGNBQB0192,2.5
QCNBB001484,2.5
SYGNBQB0195,2.5
SYGNBQB0209,2.5
SYGNBQB0194,2.5
SYGNBQB0210,2.5
SYGNBQB0196,2.5
SYGNBQB0193,2.5
QCNBB001506,2.5
SYGNBQB0197,2.5
SYGNBQB0198,2.5
SYGNBQB0199,2.5
SYGNBQB0200,2.5
SYGNBQB0201,2.5
SYGNBQB0202,2.5
SYGNBQB0203,2.5
SYGNBQB0204,2.5
SYGNBQB0205,2.5
SYGNBQB0206,2.5
SYGNBQB0207,2.5
SYGNBQB0208,2.5
QCNBB000765,2.5
 NEWNBK00054,2.5
QCNBB001352,2.5
QCNBB001353,2.5
QCNBB001371,2.5
SYGNBQB0151,2.5
SYGNBQB0152,2.5
SYGNBQB0153,2.5
SYGNBQB0154,2.5
SYGNBQB0155,2.5
SYGNBQB0156,2.5
SYGNBQB0157,2.5
SYGNBQB0158,2.5
SYGNBQB0159,2.5
SYGNBQB0160,2.5
SYGNBQB0161,2.5
SYGNBQB0162,2.5
SYGNBQB0163,2.5
SYGNBQB0164,2.5
SYGNBQB0165,2.5
SYGNBQB0166,2.5
REFDE00255,2.5
REFDE00287,2.5
REFDE00324,2.5
REFDE00325,2.5
REFDE00326,2.5
REFDE00327,2.5
REFDE00328,2.5
REFDE00329,2.5
REFDE00330,2.5
REFDE00332,2.5
REFDE00333,2.5
REFDE00334,2.5
OPNBNTF0182,2.5
QCNBB001510,2.5
SYGNBQB0211,2.5
SYGNBQB0212,2.5
SYGNBQB0213,2.5
SYGNBQB0214,2.5
QCNBB001511,2.5
QCNBB001512,2.5
QCNBB001513,2.5
QCNBB001514,2.5
QCNBB001515,2.5
QCNBB001516,2.5
QCNBB001517,2.5
QCNBB001518,2.5
QCNBB001519,2.5
QCNBB001520,2.5
QCNBB001521,2.5
QCNBB001522,2.5
QCNBB001523,2.5
QCNBB001524,2.5
QCNBB001525,2.5
QCNBB001526,2.5
QCNBB001527,2.5
QCNBB001528,2.5
QCNBB001529,2.5
QCNBB001530,2.5
QCNBB001531,2.5
QCNBB001532,2.5
QCNBB001533,2.5
QCNBB001534,2.5
QCNBB001535,2.5
QCNBB001536,2.5
QCNBB001537,2.5
QCNBB001538,2.5
OPNBNTF0183,2.5
OPNBNTF0184,2.5
OPNBNTF0185,2.5
OPNBNTF0186,2.5
SYGNBQB0215,2.5
SYGNBQB0216,2.5
SYGNBQB0217,2.5
SYGNBQB0218,2.5
SYGNBQB0219,2.5
SYGNBQB0220,2.5
SYGNBQB0221,2.5
SYGNBQB0223,2.5
SYGNBQB0224,2.5
SYGNBQB0225,2.5
SYGNBQB0226,2.5
SYGNBQB0227,2.5
SYGNBQB0228,2.5
SYGNBQB0229,2.5
SYGNBQB0230,2.5
SYGNBQB0231,2.5
SYGNBQB0232,2.5
QCNBB001603,2.5
SYGNBQB0233,2.5
QCNBB001604,2.5
SYGNBQB0234,2.5
SYGNBQB0235,2.5
QCNBB001605,2.5
SYGNBQB0236,2.5
SYGNBQB0237,2.5
SYGNBQB0238,2.5
SYGNBQB0239,2.5
SYGNBQB0240,2.5
SYGNBQB0241,2.5
QCNBB001606,2.5
SYGNBQB0242,2.5
SYGNBQB0243,2.5
QCNBB001607,2.5
SYGNBQB0244,2.5
SYGNBQB0245,2.5
SYGNBQB0246,2.5
SYGNBQB0248,2.5
SYGNBQB0249,2.5
SYGNBQB0250,2.5
QCNBB001641,2.5
QCNBB001642,2.5
QCNBB001643,2.5
QCNBB001644,2.5
QCNBB001645,2.5
QCNBB001646,2.5
QCNBB001647,2.5
QCNBB001648,2.5
QCNBB001649,2.5
QCNBB001650,2.5
QCNBB001651,2.5
QCNBB001652,2.5
QCNBB001653,2.5
QCNBB001654,2.5
QCNBB001655,2.5
QCNBB001656,2.5
QCNBB001657,2.5
QCNBB001658,2.5
QCNBB001659,2.5
QCNBB001660,2.5
QCNBB001662,2.5
QCNBB001663,2.5
QCNBB001664,2.5
QCNBB001665,2.5
QCNBB001666,2.5
QCNBB001667,2.5
QCNBB001668,2.5
QCNBB001669,2.5
QCNBB001670,2.5
QCNBB001671,2.5
QCNBB001672,2.5
QCNBB001673,2.5
QCNBB001674,2.5
QCNBB001675,2.5
QCNBB001676,2.5
QCNBB001677,2.5
QCNBB001678,2.5
SYGNBQB0251,2.5
SYGNBQB0252,2.5
SYGNBQB0253,2.5
SYGNBQB0254,2.5
SYGNBQB0255,2.5
SYGNBQB0256,2.5
SYGNBQB0257,2.5
SYGNBQB0258,2.5
SYGNBQB0259,2.5
SYGNBQB0260,2.5
SYGNBQB0261,2.5
SYGNBQB0262,2.5
SYGNBQB0263,2.5
SYGNBQB0264,2.5
SYGNBQB0265,2.5
SYGNBQB0266,2.5
SYGNBQB0267,2.5
SYGNBQB0268,2.5
SYGNBQB0269,2.5
QCNBB001725,2.5
QCNBB001726,2.5
QCNBB001727,2.5
SYGNBQB0270,2.5
SYGNBQB0271,2.5
QCNBB001728,2.5
QCNBB001729,2.5
SYGNBQB0272,2.5
SYGNBQB0273,2.5
QCNBB001730,2.5
SYGNBQB0274,2.5
SYGNBQB0275,2.5
SYGNBQB0276,2.5
QCNBB001731,2.5
QCNBB001732,2.5
SYGNBQB0277,2.5
QCNBB001733,2.5
SYGNBQB0278,2.5
QCNBB001734,2.5
SYGNBQB0279,2.5
SYGNBQB0280,2.5
QCNBB001735,2.5
QCNBB001736,2.5
SYGNBQB0281,2.5
SYGNBQB0282,2.5
SYGNBQB0283,2.5
QCNBB001737,2.5
SYGNBQB0284,2.5
QCNBB001738,2.5
QCNBB001739,2.5
SYGNBQB0285,2.5
QCNBB001740,2.5
QCNBB001741,2.5
SYGNBQB0286,2.5
SYGNBQB0287,2.5
SYGNBQB0288,2.5
SYGNBQB0289,2.5
QCNBB001742,2.5
QCNBB001743,2.5
QCNBB001744,2.5
SYGNBQB0290,2.5
SYGNBQB0291,2.5
QCNBB001745,2.5
QCNBB001746,2.5
SYGNBQB0292,2.5
QCNBB001747,2.5
SYGNBQB0293,2.5
SYGNBQB0294,2.5
SYGNBQB0295,2.5
SYGNBQB0296,2.5
SYGNBQB0297,2.5
QCNBB001748,2.5
SYGNBQB0298,2.5
SYGNBQB0299,2.5
SYGNBQB0300,2.5
QCNBB001749,2.5
SYGNBQB0301,2.5
QCNBB001750,2.5
SYGNBQB0302,2.5
QCNBB001751,2.5
SYGNBQB0303,2.5
QCNBB001752,2.5
SYGNBQB0304,2.5
SYGNBQB0305,2.5
SYGNBQB0306,2.5
SYGNBQB0307,2.5
QCNBB001753,2.5
QCNBB001754,2.5
QCNBB001755,2.5
SYGNBQB0308,2.5
QCNBB001756,2.5
SYGNBQB0309,2.5
QCNBB001757,2.5
QCNBB001758,2.5
QCNBB001759,2.5
QCNBB001760,2.5
SYGNBQB0310,2.5
SYGNBQB0311,2.5
SYGNBQB0312,2.5
SYGNBQB0313,2.5
SYGNBQB0314,2.5
SYGNBQB0315,2.5
SYGNBQB0316,2.5
SYGNBQB0317,2.5
SYGNBQB0318,2.5
SYGNBQB0319,2.5
QCNBB001766,2.5
QCNBB001768,2.5
SYGNBQB0320,2.5
QCNBB001769,2.5
QCNBB001770,2.5
QCNBB001773,2.5
QCNBB001777,2.5
SYGNBQB0321,2.5
SYGNBQB0322,2.5
QCNBB001785,2.5
SYGNBQB0323,2.5
QCNBB001786,2.5
