sku,category_ids
QCNBB001133,"3,148"
QCNBB001134,"3,148"
QCNBB001135,"3,148"
QCNBB001136,"3,148"
QCNBB001137,"3,148"
QCNBB001138,"3,148"
QCNBB001139,"3,148"
QCNBB001140,"3,148"
QCNBB001141,"3,148"
QCNBB001142,"3,148"
QCNBB001143,"3,148"
QCNBB001144,"3,148"
QCNBB001145,"3,148"
QCNBB001146,"3,148"
QCNBB001147,"3,148"
QCNBB001148,"3,148"
QCNBB001149,"3,148"
QCNBB001150,"3,148"
QCNBB001151,"3,148"
QCNBB001152,"3,148"
QCNBB001153,"3,148"
QCNBB001154,"3,148"
QCNBB001155,"3,148"
QCNBB001156,"3,148"
QCNBB001157,"3,148"
QCNBB001158,"3,148"
QCNBB001159,"3,148"
QCNBB001160,"3,148"
QCNBB001161,"3,148"
QCNBB001162,"3,148"
QCNBB001163,"3,148"
QCNBB001164,"3,148"
QCNBB001165,"3,148"
QCNBB001166,"3,148"
QCNBB001167,"3,148"
QCNBB001168,"3,148"
QCNBB001169,"3,148"
QCNBB001170,"3,148"
QCNBB001171,"3,148"
QCNBB001172,"3,148"
QCNBB001173,"3,148"
QCNBB001174,"3,148"
QCNBB001175,"3,148"
QCNBB001176,"3,148"
QCNBB001177,"3,148"
QCNBB001178,"3,148"
QCNBB001179,"3,148"
QCNBB001180,"3,148"
QCNBB001181,"3,148"
QCNBB001182,"3,148"
QCNBB001183,"3,148"
QCNBB001184,"3,148"
QCNBB001185,"3,148"
QCNBB001186,"3,148"
QCNBB001187,"3,148"
QCNBB001188,"3,148"
QCNBB001189,"3,148"
QCNBB001190,"3,148"
QCNBB001191,"3,148"
QCNBB001193,"3,148"
QCNBB001194,"3,148"
QCNBB001195,"3,148"
QCNBB001196,"3,148"
QCNBB001197,"3,148"
QCNBB001198,"3,148"
QCNBB001199,"3,148"
QCNBB001200,"3,148"
QCNBB001201,"3,148"
QCNBB001202,"3,148"
QCNBB001203,"3,148"
QCNBB001204,"3,148"
QCNBB001206,"3,148"
QCNBB001207,"3,148"
QCNBB001208,"3,148"
QCNBB001209,"3,148"
QCNBB001210,"3,148"
QCNBB001211,"3,148"
QCNBB001212,"3,148"
QCNBB001213,"3,148"
QCNBB001214,"3,148"
QCNBB001215,"3,148"
QCNBB001216,"3,148"
QCNBB001217,"3,148"
QCNBB001218,"3,148"
QCNBB001219,"3,148"
QCNBB001220,"3,148"
QCNBB001221,"3,148"
QCNBB001222,"3,148"
QCNBB001223,"3,148"
QCNBB001224,"3,148"
QCNBB001225,"3,148"
QCNBB001226,"3,148"
QCNBB001227,"3,148"
QCNBB001228,"3,148"
QCNBB001229,"3,148"
QCNBB001238,"3,148"
QCNBB001239,"3,148"
QCNBB001240,"3,148"
QCNBB001241,"3,148"
QCNBB001242,"3,148"
QCNBB001243,"3,148"
QCNBB001244,"3,148"
QCNBB001245,"3,148"
QCNBB001246,"3,148"
QCNBB001247,"3,148"
QCNBB001248,"3,148"
QCNBB001249,"3,148"
QCNBB001250,"3,148"
QCNBB001251,"3,148"
QCNBB001252,"3,148"
QCNBB001253,"3,148"
QCNBB001254,"3,148"
QCNBB001255,"3,148"
QCNBB001256,"3,148"
QCNBB001257,"3,148"
QCNBB001258,"3,148"
QCNBB001259,"3,148"
QCNBB001260,"3,148"
QCNBB001261,"3,148"
QCNBB001262,"3,148"
QCNBB001263,"3,148"
QCNBB001264,"3,148"
QCNBB001265,"3,148"
QCNBB001266,"3,148"
QCNBB001267,"3,148"
QCNBB001268,"3,148"
QCNBB001269,"3,148"
QCNBB001270,"3,148"
QCNBB001271,"3,148"
QCNBB001272,"3,148"
QCNBB001273,"3,148"
QCNBB001274,"3,148"
QCNBB001275,"3,148"
QCNBB001276,"3,148"
QCNBB001277,"3,148"
QCNBB001278,"3,148"
QCNBB001279,"3,148"
QCNBB001280,"3,148"
QCNBB001281,"3,148"
QCNBB001282,"3,148"
QCNBB001283,"3,148"
QCNBB001284,"3,148"
QCNBB001285,"3,148"
QCNBB001286,"3,148"
QCNBB001287,"3,148"
QCNBB001288,"3,148"
QCNBB001289,"3,148"
QCNBB001290,"3,148"
QCNBB001291,"3,148"
QCNBB001292,"3,148"
QCNBB001293,"3,148"
QCNBB001294,"3,148"
QCNBB001295,"3,148"
QCNBB001296,"3,148"
QCNBB001297,"3,148"
QCNBB001298,"3,148"
QCNBB001299,"3,148"
QCNBB001300,"3,148"
QCNBB001301,"3,148"
QCNBB001302,"3,148"
QCNBB001303,"3,148"
QCNBB001304,"3,148"
QCNBB001305,"3,148"
QCNBB001306,"3,148"
QCNBB001307,"3,148"
QCNBB001308,"3,148"
QCNBB001309,"3,148"
QCNBB001310,"3,148"
QCNBB001311,"3,148"
QCNBB001312,"3,148"
QCNBB001313,"3,148"
QCNBB001314,"3,148"
QCNBB001315,"3,148"
QCNBB001316,"3,148"
QCNBB001317,"3,148"
QCNBB001318,"3,148"
QCNBB001319,"3,148"
QCNBB001320,"3,148"
QCNBB001321,"3,148"
QCNBB001322,"3,148"
QCNBB001323,"3,148"
QCNBB001324,"3,148"
QCNBB001325,"3,148"
QCNBB001326,"3,148"
QCNBB001327,"3,148"
QCNBB001328,"3,148"
QCNBB001329,"3,148"
QCNBB001330,"3,148"
QCNBB001331,"3,148"
QCNBB001332,"3,148"
QCNBB001333,"3,148"
QCNBB001334,"3,148"
QCNBB001335,"3,148"
QCNBB001336,"3,148"
QCNBB001337,"3,148"
QCNBB001230,"3,148"
QCNBB001231,"3,148"
QCNBB001232,"3,148"
QCNBB001233,"3,148"
QCNBB001234,"3,148"
QCNBB001235,"3,148"
QCNBB001236,"3,148"
QCNBB001237,"3,148"
QCNBB001392,"3,148"
QCNBB001395,"3,148"
QCNBB001396,"3,148"
QCNBB001397,"3,148"
QCNBB001398,"3,148"
QCNBB001399,"3,148"
QCNBB001400,"3,148"
QCNBB001401,"3,148"
QCNBB001402,"3,148"
QCNBB001403,"3,148"
QCNBB001404,"3,148"
QCNBB001405,"3,148"
QCNBB001406,"3,148"
QCNBB001407,"3,148"
QCNBB001408,"3,148"
QCNBB001409,"3,148"
QCNBB001410,"3,148"
QCNBB001411,"3,148"
QCNBB001412,"3,148"
QCNBB001413,"3,148"
QCNBB001414,"3,148"
QCNBB001415,"3,148"
QCNBB001416,"3,148"
QCNBB001417,"3,148"
QCNBB001418,"3,148"
QCNBB001419,"3,148"
QCNBB001420,"3,148"
QCNBB001205,"3,148"
QCNBB001338,"3,148"
QCNBB001339,"3,148"
QCNBB001340,"3,148"
QCNBB001341,"3,148"
QCNBB001342,"3,148"
QCNBB001343,"3,148"
QCNBB001344,"3,148"
QCNBB001345,"3,148"
QCNBB001346,"3,148"
QCNBB001347,"3,148"
QCNBB001348,"3,148"
QCNBB001349,"3,148"
QCNBB001350,"3,148"
QCNBB001351,"3,148"
QCNBB001354,"3,148"
QCNBB001355,"3,148"
QCNBB001356,"3,148"
QCNBB001357,"3,148"
QCNBB001358,"3,148"
QCNBB001359,"3,148"
QCNBB001360,"3,148"
QCNBB001361,"3,148"
QCNBB001362,"3,148"
QCNBB001363,"3,148"
QCNBB001364,"3,148"
QCNBB001365,"3,148"
QCNBB001366,"3,148"
QCNBB001367,"3,148"
QCNBB001368,"3,148"
QCNBB001369,"3,148"
QCNBB001370,"3,148"
QCNBB001372,"3,148"
QCNBB001373,"3,148"
QCNBB001374,"3,148"
QCNBB001375,"3,148"
QCNBB001376,"3,148"
QCNBB001377,"3,148"
QCNBB001378,"3,148"
QCNBB001379,"3,148"
QCNBB001380,"3,148"
QCNBB001381,"3,148"
QCNBB001382,"3,148"
QCNBB001383,"3,148"
QCNBB001384,"3,148"
QCNBB001385,"3,148"
QCNBB001386,"3,148"
QCNBB001387,"3,148"
QCNBB001388,"3,148"
QCNBB001389,"3,148"
QCNBB001390,"3,148"
QCNBB001391,"3,148"
QCNBB001393,"3,148"
QCNBB001394,"3,148"
QCNBB001421,"3,148"
QCNBB001422,"3,148"
QCNBB001423,"3,148"
QCNBB001424,"3,148"
QCNBB001425,"3,148"
QCNBB001426,"3,148"
QCNBB001427,"3,148"
QCNBB001428,"3,148"
QCNBB001429,"3,148"
QCNBB001430,"3,148"
QCNBB001431,"3,148"
QCNBB001432,"3,148"
QCNBB001433,"3,148"
QCNBB001434,"3,148"
QCNBB001435,"3,148"
QCNBB001436,"3,148"
QCNBB001437,"3,148"
QCNBB001438,"3,148"
QCNBB001439,"3,148"
QCNBB001440,"3,148"
QCNBB001441,"3,148"
QCNBB001442,"3,148"
QCNBB001443,"3,148"
QCNBB001444,"3,148"
QCNBB001445,"3,148"
QCNBB001446,"3,148"
QCNBB001447,"3,148"
QCNBB001448,"3,148"
QCNBB001449,"3,148"
QCNBB001450,"3,148"
QCNBB001451,"3,148"
QCNBB001452,"3,148"
QCNBB001458,"3,148"
QCNBB001459,"3,148"
QCNBB001460,"3,148"
QCNBB001461,"3,148"
QCNBB001462,"3,148"
QCNBB001463,"3,148"
QCNBB001464,"3,148"
QCNBB001465,"3,148"
QCNBB001466,"3,148"
QCNBB001467,"3,148"
QCNBB001468,"3,148"
QCNBB001469,"3,148"
QCNBB001470,"3,148"
QCNBB001471,"3,148"
QCNBB001472,"3,148"
QCNBB001473,"3,148"
QCNBB001474,"3,148"
QCNBB001475,"3,148"
QCNBB001476,"3,148"
QCNBB001477,"3,148"
QCNBB001478,"3,148"
QCNBB001479,"3,148"
QCNBB001480,"3,148"
QCNBB001481,"3,148"
QCNBB001482,"3,148"
QCNBB001483,"3,148"
QCNBB001484,"3,148"
QCNBB001491,"3,148"
QCNBB001500,"3,148"
QCNBB001495,"3,148"
QCNBB001506,"3,148"
QCNBB001501,"3,148"
QCNBB001502,"3,148"
QCNBB001488,"3,148"
QCNBB001496,"3,148"
QCNBB001503,"3,148"
QCNBB001489,"3,148"
QCNBB001497,"3,148"
QCNBB001490,"3,148"
QCNBB001492,"3,148"
QCNBB001498,"3,148"
QCNBB001505,"3,148"
QCNBB001504,"3,148"
QCNBB001499,"3,148"
QCNBB001493,"3,148"
QCNBB001494,"3,148"
QCNBB000765,"3,148"
QCNBB001487,"3,148"
QCNBB001486,"3,148"
QCNBB001485,"3,148"
QCNBB001352,"3,148"
QCNBB001353,"3,148"
QCNBB001371,"3,148"
QCNBB001510,"3,148"
QCNBB001511,"3,148"
QCNBB001512,"3,148"
QCNBB001513,"3,148"
QCNBB001514,"3,148"
QCNBB001515,"3,148"
QCNBB001516,"3,148"
QCNBB001517,"3,148"
QCNBB001518,"3,148"
QCNBB001519,"3,148"
QCNBB001520,"3,148"
QCNBB001521,"3,148"
QCNBB001522,"3,148"
QCNBB001523,"3,148"
QCNBB001524,"3,148"
QCNBB001525,"3,148"
QCNBB001526,"3,148"
QCNBB001527,"3,148"
QCNBB001528,"3,148"
QCNBB001529,"3,148"
QCNBB001530,"3,148"
QCNBB001531,"3,148"
QCNBB001532,"3,148"
QCNBB001533,"3,148"
QCNBB001534,"3,148"
QCNBB001535,"3,148"
QCNBB001536,"3,148"
QCNBB001537,"3,148"
QCNBB001538,"3,148"
QCNBB001507,"3,148"
QCNBB001508,"3,148"
QCNBB001509,"3,148"
QCNBB001539,"3,148"
QCNBB001540,"3,148"
QCNBB001541,"3,148"
QCNBB001542,"3,148"
QCNBB001543,"3,148"
QCNBB001544,"3,148"
QCNBB001545,"3,148"
QCNBB001546,"3,148"
QCNBB001547,"3,148"
QCNBB001548,"3,148"
QCNBB001549,"3,148"
QCNBB001550,"3,148"
QCNBB001551,"3,148"
QCNBB001552,"3,148"
QCNBB001553,"3,148"
QCNBB001554,"3,148"
QCNBB001555,"3,148"
QCNBB001556,"3,148"
QCNBB001557,"3,148"
QCNBB001558,"3,148"
QCNBB001559,"3,148"
QCNBB001560,"3,148"
QCNBB001561,"3,148"
QCNBB001562,"3,148"
QCNBB001563,"3,148"
QCNBB001564,"3,148"
QCNBB001565,"3,148"
QCNBB001566,"3,148"
QCNBB001567,"3,148"
QCNBB001568,"3,148"
QCNBB001569,"3,148"
QCNBB001570,"3,148"
QCNBB001571,"3,148"
QCNBB001572,"3,148"
QCNBB001573,"3,148"
QCNBB001574,"3,148"
QCNBB001575,"3,148"
QCNBB001576,"3,148"
QCNBB001577,"3,148"
QCNBB001578,"3,148"
QCNBB001579,"3,148"
QCNBB001580,"3,148"
QCNBB001581,"3,148"
QCNBB001582,"3,148"
QCNBB001583,"3,148"
QCNBB001584,"3,148"
QCNBB001585,"3,148"
QCNBB001586,"3,148"
QCNBB001587,"3,148"
QCNBB001588,"3,148"
QCNBB001589,"3,148"
QCNBB001590,"3,148"
QCNBB001591,"3,148"
QCNBB001592,"3,148"
QCNBB001593,"3,148"
QCNBB001594,"3,148"
QCNBB001595,"3,148"
QCNBB001596,"3,148"
QCNBB001597,"3,148"
QCNBB001598,"3,148"
QCNBB001599,"3,148"
QCNBB001600,"3,148"
QCNBB001601,"3,148"
QCNBB001602,"3,148"
QCNBB001603,"3,148"
QCNBB001604,"3,148"
QCNBB001605,"3,148"
QCNBB001606,"3,148"
QCNBB001607,"3,148"
QCNBB001608,"3,148"
QCNBB001609,"3,148"
QCNBB001610,"3,148"
QCNBB001611,"3,148"
QCNBB001612,"3,148"
QCNBB001613,"3,148"
QCNBB001614,"3,148"
QCNBB001615,"3,148"
QCNBB001616,"3,148"
QCNBB001617,"3,148"
QCNBB001618,"3,148"
QCNBB001619,"3,148"
QCNBB001620,"3,148"
QCNBB001621,"3,148"
QCNBB001622,"3,148"
QCNBB001623,"3,148"
QCNBB001624,"3,148"
QCNBB001625,"3,148"
QCNBB001626,"3,148"
QCNBB001627,"3,148"
QCNBB001628,"3,148"
QCNBB001629,"3,148"
QCNBB001630,"3,148"
QCNBB001631,"3,148"
QCNBB001632,"3,148"
QCNBB001633,"3,148"
QCNBB001634,"3,148"
QCNBB001635,"3,148"
QCNBB001636,"3,148"
QCNBB001637,"3,148"
QCNBB001638,"3,148"
QCNBB001639,"3,148"
QCNBB001640,"3,148"
QCNBB001641,"3,148"
QCNBB001642,"3,148"
QCNBB001643,"3,148"
QCNBB001644,"3,148"
QCNBB001645,"3,148"
QCNBB001646,"3,148"
QCNBB001647,"3,148"
QCNBB001648,"3,148"
QCNBB001649,"3,148"
QCNBB001650,"3,148"
QCNBB001651,"3,148"
QCNBB001652,"3,148"
QCNBB001653,"3,148"
QCNBB001654,"3,148"
QCNBB001655,"3,148"
QCNBB001656,"3,148"
QCNBB001657,"3,148"
QCNBB001658,"3,148"
QCNBB001659,"3,148"
QCNBB001660,"3,148"
QCNBB001661,"3,148"
QCNBB001662,"3,148"
QCNBB001663,"3,148"
QCNBB001664,"3,148"
QCNBB001665,"3,148"
QCNBB001666,"3,148"
QCNBB001667,"3,148"
QCNBB001668,"3,148"
QCNBB001669,"3,148"
QCNBB001670,"3,148"
QCNBB001671,"3,148"
QCNBB001672,"3,148"
QCNBB001673,"3,148"
QCNBB001674,"3,148"
QCNBB001675,"3,148"
QCNBB001676,"3,148"
QCNBB001677,"3,148"
QCNBB001678,"3,148"
QCNBB001679,"3,148"
QCNBB001680,"3,148"
QCNBB001681,"3,148"
QCNBB001682,"3,148"
QCNBB001683,"3,148"
QCNBB001684,"3,148"
QCNBB001685,"3,148"
QCNBB001686,"3,148"
QCNBB001687,"3,148"
QCNBB001688,"3,148"
QCNBB001689,"3,148"
QCNBB001690,"3,148"
QCNBB001691,"3,148"
QCNBB001692,"3,148"
QCNBB001693,"3,148"
QCNBB001694,"3,148"
QCNBB001695,"3,148"
QCNBB001696,"3,148"
QCNBB001697,"3,148"
QCNBB001698,"3,148"
QCNBB001699,"3,148"
QCNBB001700,"3,148"
QCNBB001701,"3,148"
QCNBB001702,"3,148"
QCNBB001703,"3,148"
QCNBB001704,"3,148"
QCNBB001705,"3,148"
QCNBB001706,"3,148"
QCNBB001707,"3,148"
QCNBB001708,"3,148"
QCNBB001709,"3,148"
QCNBB001710,"3,148"
QCNBB001711,"3,148"
QCNBB001712,"3,148"
QCNBB001713,"3,148"
QCNBB001714,"3,148"
QCNBB001715,"3,148"
QCNBB001716,"3,148"
QCNBB001717,"3,148"
QCNBB001718,"3,148"
QCNBB001719,"3,148"
QCNBB001720,"3,148"
QCNBB001721,"3,148"
QCNBB001722,"3,148"
QCNBB001723,"3,148"
QCNBB001724,"3,148"
QCNBB001725,"3,148"
QCNBB001726,"3,148"
QCNBB001727,"3,148"
QCNBB001728,"3,148"
QCNBB001729,"3,148"
QCNBB001730,"3,148"
QCNBB001731,"3,148"
QCNBB001732,"3,148"
QCNBB001733,"3,148"
QCNBB001734,"3,148"
QCNBB001735,"3,148"
QCNBB001736,"3,148"
QCNBB001737,"3,148"
QCNBB001738,"3,148"
QCNBB001739,"3,148"
QCNBB001740,"3,148"
QCNBB001741,"3,148"
QCNBB001742,"3,148"
QCNBB001743,"3,148"
QCNBB001744,"3,148"
QCNBB001745,"3,148"
QCNBB001746,"3,148"
QCNBB001747,"3,148"
QCNBB001748,"3,148"
QCNBB001749,"3,148"
QCNBB001750,"3,148"
QCNBB001751,"3,148"
QCNBB001752,"3,148"
QCNBB001753,"3,148"
QCNBB001754,"3,148"
QCNBB001755,"3,148"
QCNBB001756,"3,148"
QCNBB001757,"3,148"
QCNBB001758,"3,148"
QCNBB001759,"3,148"
QCNBB001760,"3,148"
QCNBB001761,"3,148"
QCNBB001762,"3,148"
QCNBB001763,"3,148"
QCNBB001764,"3,148"
QCNBB001765,"3,148"
QCNBB001800,"3,148"
QCNBB001801,"3,148"
QCNBB001802,"3,148"
QCNBB001766,"3,148"
QCNBB001767,"3,148"
QCNBB001768,"3,148"
QCNBB001769,"3,148"
QCNBB001770,"3,148"
QCNBB001803,"3,148"
QCNBB001804,"3,148"
QCNBB001805,"3,148"
QCNBB001771,"3,148"
QCNBB001772,"3,148"
QCNBB001773,"3,148"
QCNBB001774,"3,148"
QCNBB001806,"3,148"
QCNBB001775,"3,148"
QCNBB001776,"3,148"
QCNBB001807,"3,148"
QCNBB001777,"3,148"
QCNBB001778,"3,148"
QCNBB001779,"3,148"
QCNBB001780,"3,148"
QCNBB001781,"3,148"
QCNBB001782,"3,148"
QCNBB001783,"3,148"
QCNBB001784,"3,148"
QCNBB001785,"3,148"
QCNBB001786,"3,148"
QCNBB001787,"3,148"
QCNBB001788,"3,148"
QCNBB001789,"3,148"
QCNBB001790,"3,148"
QCNBB001791,"3,148"
QCNBB001792,"3,148"
QCNBB001793,"3,148"
QCNBB001794,"3,148"
QCNBB001795,"3,148"
QCNBB001808,"3,148"
QCNBB001809,"3,148"
QCNBB001796,"3,148"
QCNBB001797,"3,148"
QCNBB001798,"3,148"
QCNBB001810,"3,148"
QCNBB001811,"3,148"
QCNBB001799,"3,148"
QCNBB001812,"3,148"
QCNBB001813,"3,148"
QCNBB001814,"3,148"
QCNBB001815,"3,148"
QCNBB001816,"3,148"
QCNBB001817,"3,148"
QCNBB001818,"3,148"
QCNBB001819,"3,148"
QCNBB001820,"3,148"
QCNBB001821,"3,148"
QCNBB001822,"3,148"
QCNBB001823,"3,148"
QCNBB001824,"3,148"
QCNBB001825,"3,148"
QCNBB001826,"3,148"
QCNBB001827,"3,148"
QCNBB001828,"3,148"
QCNBB001829,"3,148"
QCNBB001830,"3,148"
QCNBB001831,"3,148"
QCNBB001832,"3,148"
QCNBB001833,"3,148"
QCNBB001834,"3,148"
QCNBB001835,"3,148"
QCNBB001836,"3,148"
QCNBB001837,"3,148"
QCNBB001838,"3,148"
QCNBB001839,"3,148"
QCNBB001840,"3,148"
QCNBB001841,"3,148"
QCNBB001842,"3,148"
QCNBB001843,"3,148"
QCNBB001844,"3,148"
QCNBB001845,"3,148"
QCNBB001846,"3,148"
QCNBB001847,"3,148"
QCNBB001848,"3,148"
QCNBB001849,"3,148"
QCNBB001850,"3,148"
QCNBB001851,"3,148"
QCNBB001852,"3,148"
QCNBB001853,"3,148"
QCNBB001854,"3,148"
QCNBB001855,"3,148"
QCNBB001856,"3,148"
QCNBB001857,"3,148"
QCNBB001858,"3,148"
QCNBB001859,"3,148"
QCNBB001860,"3,148"
QCNBB001861,"3,148"
QCNBB001862,"3,148"
QCNBB001863,"3,148"
QCNBB001864,"3,148"
QCNBB001865,"3,148"
QCNBB001866,"3,148"
QCNBB001867,"3,148"
QCNBB001868,"3,148"
QCNBB001869,"3,148"
QCNBB001870,"3,148"
QCNBB001871,"3,148"
QCNBB001872,"3,148"
QCNBB001873,"3,148"
QCNBB001874,"3,148"
QCNBB001875,"3,148"
QCNBB001876,"3,148"
QCNBB001877,"3,148"
QCNBB001878,"3,148"
QCNBB001879,"3,148"
QCNBB001880,"3,148"
QCNBB001881,"3,148"
QCNBB001882,"3,148"
QCNBB001883,"3,148"
QCNBB001884,"3,148"
QCNBB001885,"3,148"
QCNBB001886,"3,148"
QCNBB001887,"3,148"
QCNBB001888,"3,148"
QCNBB001889,"3,148"
QCNBB001890,"3,148"
QCNBB001891,"3,148"
QCNBB001892,"3,148"
QCNBB001893,"3,148"
QCNBB001894,"3,148"
QCNBB001895,"3,148"
QCNBB001896,"3,148"
QCNBB001897,"3,148"
QCNBB001898,"3,148"
QCNBB001899,"3,148"
QCNBB001900,"3,148"
QCNBB001901,"3,148"
QCNBB001902,"3,148"
QCNBB001903,"3,148"
QCNBB001904,"3,148"
QCNBB001905,"3,148"
QCNBB001906,"3,148"
QCNBB001907,"3,148"
QCNBB000661,"3,148"
QCNBB000665,"3,148"
QCNBB000805,"3,148"
QCNBB001908,"3,148"
QCNBB001909,"3,148"
QCNBB001910,"3,148"
QCNBB001911,"3,148"
QCNBB001912,"3,148"
QCNBB001913,"3,148"
QCNBB001914,"3,148"
QCNBB001915,"3,148"
QCNBB001916,"3,148"
QCNBB001917,"3,148"
QCNBB001918,"3,148"
QCNBB001919,"3,148"
QCNBB001920,"3,148"
QCNBB001921,"3,148"
QCNBB001922,"3,148"
QCNBB001923,"3,148"
QCNBB001924,"3,148"
QCNBB001925,"3,148"
QCNBB001926,"3,148"
QCNBB001927,"3,148"
QCNBB001928,"3,148"
QCNBB001929,"3,148"
QCNBB001930,"3,148"
QCNBB001931,"3,148"
QCNBB001932,"3,148"
QCNBB001933,"3,148"
QCNBB001934,"3,148"
QCNBB001935,"3,148"
QCNBB001936,"3,148"
QCNBB001937,"3,148"
QCNBB001938,"3,148"
QCNBB001952,"3,148"
QCNBB001953,"3,148"
QCNBB001939,"3,148"
QCNBB001954,"3,148"
QCNBB001955,"3,148"
QCNBB001956,"3,148"
QCNBB001940,"3,148"
QCNBB001957,"3,148"
QCNBB001941,"3,148"
QCNBB001942,"3,148"
QCNBB001943,"3,148"
QCNBB001944,"3,148"
QCNBB001945,"3,148"
QCNBB001946,"3,148"
QCNBB001947,"3,148"
QCNBB001958,"3,148"
QCNBB001948,"3,148"
QCNBB001959,"3,148"
QCNBB001949,"3,148"
QCNBB001960,"3,148"
QCNBB001961,"3,148"
QCNBB001950,"3,148"
QCNBB001951,"3,148"
QCNBB001962,"3,148"
QCNBB001963,"3,148"
QCNBB001964,"3,148"
QCNBB001965,"3,148"
QCNBB001966,"3,148"
QCNBB001967,"3,148"
QCNBB001968,"3,148"
QCNBB001969,"3,148"
QCNBB001970,"3,148"
QCNBB001971,"3,148"
QCNBB001972,"3,148"
QCNBB001973,"3,148"
QCNBB001974,"3,148"
QCNBB001975,"3,148"
QCNBB001976,"3,148"
QCNBB001977,"3,148"
QCNBB001978,"3,148"
QCNBB001979,"3,148"
QCNBB001980,"3,148"
QCNBB001981,"3,148"
QCNBB001982,"3,148"
QCNBB001983,"3,148"
QCNBB001984,"3,148"
QCNBB001985,"3,148"
QCNBB001986,"3,148"
QCNBB001987,"3,148"
QCNBB001988,"3,148"
QCNBB001989,"3,148"
QCNBB001990,"3,148"
QCNBB001991,"3,148"
QCNBB001992,"3,148"
QCNBB001993,"3,148"
QCNBB001994,"3,148"
QCNBB001995,"3,148"
QCNBB001996,"3,148"
QCNBB001997,"3,148"
QCNBB001998,"3,148"
QCNBB001999,"3,148"
QCNBB002000,"3,148"
QCNBB002001,"3,148"
QCNBB002002,"3,148"
QCNBB002003,"3,148"
QCNBB002004,"3,148"
QCNBB002005,"3,148"
QCNBB002006,"3,148"
QCNBB002007,"3,148"
QCNBB002008,"3,148"
QCNBB002009,"3,148"
QCNBB002010,"3,148"
QCNBB002011,"3,148"
QCNBB002012,"3,148"
QCNBB002013,"3,148"
QCNBB002014,"3,148"
QCNBB002015,"3,148"
QCNBB002016,"3,148"
QCNBB002017,"3,148"
QCNBB002018,"3,148"
QCNBB002019,"3,148"
QCNBB002020,"3,148"
QCNBB002021,"3,148"
QCNBB002022,"3,148"
QCNBB002023,"3,148"
QCNBB002024,"3,148"
QCNBB002064,"3,148"
QCNBB002065,"3,148"
QCNBB002066,"3,148"
QCNBB002067,"3,148"
QCNBB002068,"3,148"
QCNBB002069,"3,148"
QCNBB002070,"3,148"
QCNBB002071,"3,148"
QCNBB002072,"3,148"
QCNBB002073,"3,148"
QCNBB002074,"3,148"
QCNBB002075,"3,148"
QCNBB002076,"3,148"
QCNBB002077,"3,148"
QCNBB002078,"3,148"
QCNBB002079,"3,148"
QCNBB002080,"3,148"
QCNBB002081,"3,148"
QCNBB002082,"3,148"
QCNBB002083,"3,148"
QCNBB002084,"3,148"
QCNBB002085,"3,148"
QCNBB002086,"3,148"
QCNBB002087,"3,148"
QCNBB002088,"3,148"
QCNBB002089,"3,148"
QCNBB002090,"3,148"
QCNBB002091,"3,148"
QCNBB002092,"3,148"
QCNBB002093,"3,148"
QCNBB002094,"3,148"
QCNBB002095,"3,148"
QCNBB002096,"3,148"
QCNBB002097,"3,148"
QCNBB002098,"3,148"
QCNBB002099,"3,148"
QCNBB002100,"3,148"
QCNBB002101,"3,148"
QCNBB002102,"3,148"
QCNBB002103,"3,148"
QCNBB002104,"3,148"
QCNBB002105,"3,148"
QCNBB002106,"3,148"
QCNBB002107,"3,148"
QCNBB002108,"3,148"
QCNBB002109,"3,148"
QCNBB002110,"3,148"
QCNBB002045,"3,148"
QCNBB002111,"3,148"
QCNBB002112,"3,148"
QCNBB002113,"3,148"
QCNBB002114,"3,148"
QCNBB002115,"3,148"
QCNBB002116,"3,148"
QCNBB002117,"3,148"
QCNBB002118,"3,148"
QCNBB002119,"3,148"
QCNBB002120,"3,148"
QCNBB002121,"3,148"
QCNBB002122,"3,148"
QCNBB002123,"3,148"
QCNBB002124,"3,148"
QCNBB002125,"3,148"
QCNBB002126,"3,148"
QCNBB002143,"3,148"
QCNBB000444,"3,148"
QCNBB002147,"3,148"
QCNBB002149,"3,148"
QCNBB002161,"3,148"
QCNBB002162,"3,148"
QCNBB002163,"3,148"
QCNBB002164,"3,148"
QCNBB002166,"3,148"
QCNBB002167,"3,148"
QCNBB002176,"3,148"
QCNBB000479,"3,148"
QCNBB002142,"3,148"
QCNBB002145,"3,148"
QCNBB002173,"3,148"
QCNBB002175,"3,148"
QCNBB002180,"3,148"
QCNBB002042,"3,148"
QCNBB002043,"3,148"
QCNBB002044,"3,148"
QCNBB002046,"3,148"
QCNBB002047,"3,148"
QCNBB002048,"3,148"
QCNBB002049,"3,148"
QCNBB002050,"3,148"
QCNBB002051,"3,148"
QCNBB002052,"3,148"
QCNBB002053,"3,148"
QCNBB002056,"3,148"
QCNBB002057,"3,148"
QCNBB002058,"3,148"
QCNBB002059,"3,148"
QCNBB002060,"3,148"
QCNBB002061,"3,148"
QCNBB002063,"3,148"
QCNBB002179,"3,148"
QCNBB002181,"3,148"
QCNBB002132,"3,148"
QCNBB002133,"3,148"
QCNBB002140,"3,148"
QCNBB002141,"3,148"
QCNBB002183,"3,148"
QCNBB002184,"3,148"
QCNBB002185,"3,148"
QCNBB002186,"3,148"
