store,websites,attribute_set,type,category_ids,sku,has_options,status,is_recurring,visibility,tax_class_id,ebizmarts_mark_visited,brands,remove_compare_link,cash_on_delivery,emi_option,free_home_delivery,hard_disk_drive_storage,graphic_card_memory,screen_details,cpu,storage_capacity,graphic_card_type,warranty,webcam,screen_size,segment,laptop_warranty_summary,laptop_screen_range,laptop_ram,laptop_operating_system,laptop_graphic_card_model,laptop_freebag,laptop_touchscreen,deal_on_active,deal_on,is_superdeal,laptop_processor,magebuzz_featured_product,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,offers,video,warrenty,product_label,model_no,cpu_speed,ram_type,hdd_type,card_reader,series_name,eb_code,laptop_optical_drive,laptop_colour,laptop_screen_type,laptop_adapter,laptop_battery,gr_ean,creareseo_discontinued,creareseo_discontinued_product,deals,pro_mainname,laptop_battery_backup,laptop_remark,nav_item_no,price,special_price,weight,msrp,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,gr_valid_through,description,short_description,meta_keyword,custom_layout_update,imp_desc,deals_desc,searchindex_weight,concated_description,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Laptops,simple,"3,11",QCNBA000411,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T410( CORE 2DUO  T9400@2.53GHZ/   2GB/   150GB/DISPLAY  14 /ODD  YES/BATTERY  10.8V  57WH)1S2767BF6L3BDC9G,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T410( CORE 2DUO  T9400@2.53GHZ/   2GB/   150GB/DISPLAY  14 /ODD  YES/BATTERY  10.8V  57WH)1S2767BF6L3BDC9G,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000412,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop X200( CORE 2 DUO  P8600@2.40GHZ/   2GB/   150GB/DISPLAY  13 /ODD  NO/BATTERY  10.8V  5.2AH)1S7458AW6R894MX2,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop X200( CORE 2 DUO  P8600@2.40GHZ/   2GB/   150GB/DISPLAY  13 /ODD  NO/BATTERY  10.8V  5.2AH)1S7458AW6R894MX2,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000413,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T400( CORE 2 DUO  P8600@2.40GHZ/   4GB/   150GB/DISPLAY  14 /ODD  YES/BATTERY  10.8V  7.8AH)1S2767DL8R8XFEXW,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T400( CORE 2 DUO  P8600@2.40GHZ/   4GB/   150GB/DISPLAY  14 /ODD  YES/BATTERY  10.8V  7.8AH)1S2767DL8R8XFEXW,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000414,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   300GB/DISPLAY  14 /ODD  YES/BATTER  10.8V.94WH)1S2350B49PBMBBFR,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   300GB/DISPLAY  14 /ODD  YES/BATTER  10.8V.94WH)1S2350B49PBMBBFR,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000415,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   300GB/DISPLAY  14 /ODD  YES/BATTER  11.1V.94WH)1S23501E3PBM0KHF,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   300GB/DISPLAY  14 /ODD  YES/BATTER  11.1V.94WH)1S23501E3PBM0KHF,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000416,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   320GB/DISPLAY  14 /ODD  YES/BATTERY  11.1V  94WH)1S2350B75PB16KMN,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   320GB/DISPLAY  14 /ODD  YES/BATTERY  11.1V  94WH)1S2350B75PB16KMN,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000417,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   300GB/DISPLAY  14 /ODD  YES/BATTERY  11.1V  8.4AH)1S2350B75PB16GXC,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   300GB/DISPLAY  14 /ODD  YES/BATTERY  11.1V  8.4AH)1S2350B75PB16GXC,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000418,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   300GB/DISPLAY  14 /ODD  YES/BATTERY  11.1V  94WH)1S2350B49PBPZABF,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   300GB/DISPLAY  14 /ODD  YES/BATTERY  11.1V  94WH)1S2350B49PBPZABF,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000419,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T61( CORE 2 DUO  T7300@2.00GHZ/   2GB/   100GB/DISPLAY  14 /ODD  YES/BATTERY  10.8V  7.14AH)1S7663A15L3KN422,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T61( CORE 2 DUO  T7300@2.00GHZ/   2GB/   100GB/DISPLAY  14 /ODD  YES/BATTERY  10.8V  7.14AH)1S7663A15L3KN422,0,simple,,
admin,base,Laptops,simple,"3,11",QCNBA000420,0,Disabled,No,"Catalog, Search",GST0.36,No,,Yes,Yes,No,Yes,,,,,,,1 Month Warranty.,,,,1 Month Warranty.,,,,,No,No,No,,No,,0,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   320GB/DISPLAY  14 /ODD  YES/BATTERY  10.8V  8.7AH)1S2350B49PBMAZBV,,,,,,,,,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,,,1 Month Warranty.,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,8/3/2017 11:17,,1,0,1,0,1,0,1,0,0,0,1,Laptop T430(  CORE  I5  3320M@2.60GHZ/   8GB/   320GB/DISPLAY  14 /ODD  YES/BATTERY  10.8V  8.7AH)1S2350B49PBMAZBV,0,simple,,
