store,websites,attribute_set,type,category_ids,sku,status,is_recurring,visibility,tax_class_id,brands,remove_compare_link,cash_on_delivery,free_home_delivery,laptop_processor,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,product_type_id,laptop_warranty_summary,laptop_freebag,laptop_touchscreen,laptop_battery,color
admin,base,Laptops,simple,"3,11",OPNBNTF0185,2,No,"Catalog, Search",GST0.36,Micromax,Yes,Yes,Yes,,QCNBK-B,"Micromax-Canvas L1160(Atom Z3735 D 1.33GHz/2GB/32GB 11.6"")V04510160200000157",15 Days Testing Warranty.,Canvas L1160,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Micromax-Canvas L1160(Atom Z3735 D 1.33GHz/2GB/32GB 11.6"")V04510160200000157",simple,15 Days Testing Warranty.,No,No,In Build,Grey
admin,base,Laptops,simple,"3,11",OPNBNTF0141,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,,QCNBK-B,"Dell-INSP 11-3162(Celeron ® N3060 1.60GHz/1GB/32GB 11.0"")9BHV1C2",15 Days Testing Warranty.,INSP 11-3162,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 11-3162(Celeron ® N3060 1.60GHz/1GB/32GB 11.0"")9BHV1C2",simple,15 Days Testing Warranty.,No,No,In Build,Blue
admin,base,Laptops,simple,"3,11",REFDE00186,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,,QCNBK-B,"Dell-Vostro 3568(Pentium 4415U 2.30GHz/4GB/1TB 15.6"")6DSF3F2",15 Days Testing Warranty.,Vostro 3568,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Vostro 3568(Pentium 4415U 2.30GHz/4GB/1TB 15.6"")6DSF3F2",simple,15 Days Testing Warranty.,No,No,14.8V-40Wh,Black
admin,base,Laptops,simple,"3,11",REFDE00111,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i7,QCNBK-B,"Dell-INSP 5559(Core I7 6500U 2.50GHz/4GB/1TB 15.6"")9XHYL72",15 Days Testing Warranty.,INSP 5559,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 5559(Core I7 6500U 2.50GHz/4GB/1TB 15.6"")9XHYL72",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Blue
admin,base,Laptops,simple,"3,11",OPNBNTF0186,2,No,"Catalog, Search",GST0.36,Micromax,Yes,Yes,Yes,,QCNBK-B,"Micromax-L1160(ATOM Z375F 1.33GHz/2GB/32GB 11"")V04510160200000417",15 Days Testing Warranty.,L1160,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Micromax-L1160(ATOM Z375F 1.33GHz/2GB/32GB 11"")V04510160200000417",simple,15 Days Testing Warranty.,No,No,Inbuild,Grey
admin,base,Laptops,simple,"3,11",OPNBNTF0140,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,,QCNBK-B,Dell-INSP 11-3168(INTEL PENTIUM R N3710 / 1.60GHZ / 4GB / 500GB)1CQSZB2,15 Days Testing Warranty.,INSP 11-3168,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-INSP 11-3168(INTEL PENTIUM R N3710 / 1.60GHZ / 4GB / 500GB)1CQSZB2,simple,15 Days Testing Warranty.,No,No,Inbuild,Red 
admin,base,Laptops,simple,"3,11",SYGNBQB0215,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4PCN5",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4PCN5",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0216,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TYP3",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TYP3",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0217,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1MVZT",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1MVZT",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0218,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1V4VM",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1V4VM",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0219,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4PCX9",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4PCX9",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0220,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4TGB8",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4TGB8",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0221,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR6XWYB",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR6XWYB",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0222,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i5,QCNBK-B,"Dell-LATITUDE E6330(Core I5 3320M 2.60GHz/4GB/320GB 14.0"")5JYCBX1",15 Days Testing Warranty.,LATITUDE E6330,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-LATITUDE E6330(Core I5 3320M 2.60GHz/4GB/320GB 14.0"")5JYCBX1",simple,15 Days Testing Warranty.,No,No,11.1V--5200mAh,Grey
admin,base,Laptops,simple,"3,11",SYGNBQB0223,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR0XYWT",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR0XYWT",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0224,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4TGA5",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4TGA5",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0225,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TYD5",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TYD5",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0226,2,No,"Catalog, Search",GST0.36,Lenovo ,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TZN3",15 Days Testing Warranty.,Thinkpad L420,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TZN3",simple,15 Days Testing Warranty.,No,No,14.4V--32WH,Black
admin,base,Laptops,simple,"3,11",SYGNBQB0227,2,No,"Catalog, Search",GST0.36,Acer,Yes,Yes,Yes,,QCNBK-B,"Acer-One 10(ATOM 23735F/2GB/32GB 10"")NTG53EM00560877FEE7200",15 Days Testing Warranty.,One 10,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-One 10(ATOM 23735F/2GB/32GB 10"")NTG53EM00560877FEE7200",simple,15 Days Testing Warranty.,No,No,5V--2000MAH,Grey
