store,websites,attribute_set,type,category_ids,sku,name,image,small_image,thumbnail,gallery,display_resolution,warrenty,price,weight,visibility,tax_class_id,brands,sim_type,camera,mapped_status,color,description,short_description,meta_keyword,custom_layout_update,imp_desc,searchindex_weight,mapped_details,qty,is_in_stock,product_name,product_type_id,model_no,weights,sim_size,secondary_camera,video_recording,hd_recording,touch_screen,touch_screen_type,display_color,internet_features,edge,gprs,usb_connectivity,tethering,audio_jack,preinstalled_browser,navigation_technology,nfc,wifi,dlna,three_g,talk_time,standby_time,operating_freq,in_the_box,dimensions_size,handset_color,mobile_bluetooth,sensors,mobile_ram,mobile_battery_type,mobile_fm,gr_ean,mobile_4g,laptop_remark,status,processor,display_size,android,primary_camera,internal_storage,mobile_phone_type,mobile_display_type,mobile_warranty_summary,mobile_sim,mobile_operating_system,product_category_type
admin,base,Tablets,simple,"4,144",OPMBNTFB0276,"Apple iPad mini ME276HN/A (Space Grey, 16 GB)(B Grade)",/a/p/apple-ipad-mini-me276hna-space-grey1.jpg,/a/p/apple-ipad-mini-me276hna-space-grey1.jpg,/a/p/apple-ipad-mini-me276hna-space-grey1.jpg,,,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Apple,,,Yes,Grey,<ul><li>16 GB</li><li>iOS 7</li><li>7.9 inches</li><li>1.2 Megapixel</li><li>5 Megapixel</li></ul>,<ul><li>16 GB</li><li>iOS 7</li><li>7.9 inches</li><li>1.2 Megapixel</li><li>5 Megapixel</li></ul>,,,<ul><li>16 GB</li><li>iOS 7</li><li>7.9 inches</li><li>1.2 Megapixel</li><li>5 Megapixel</li></ul>,," #2017-12-03 08:55:17: The record already exists.
#OPMBNTF0276 #2018-03-06 16:29:46: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADcANg==9;7985877550;
#OPMBNTF0276 #2018-03-06 16:31:06: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADcANg==9;8380788800;
#OPMBNTF0276 #2018-03-16 00:06:07: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADcANg==9;8536090900;
#OPMBNTF0276 #2018-03-17 13:07:56: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADcANg==9;8550795460;",0,0,"Apple iPad mini ME276HN/A (Space Grey, 16 GB)(B Grade)",simple,,0.2,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,ambient light sensor,,,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,,,,,,,,,,,OPMOBNTF-B
admin,base,Tablets,simple,"4,144",OPMBNTFB0343,APPLE IPAD AIR 2 MGHX2HN/A (64GB SPACE GREY)(B Grade),/a/p/apple-ipad-air-2-mghx2hna-grey-64gb-wifi-3g-1.jpg,/a/p/apple-ipad-air-2-mghx2hna-grey-64gb-wifi-3g-1.jpg,/a/p/apple-ipad-air-2-mghx2hna-grey-64gb-wifi-3g-1.jpg,,,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Apple,,,Yes,Grey,<ul><li>64 GB</li><li>iOS 8.1</li><li>9.7 inches</li><li>8 Megapixel</li></ul>,<ul><li>64 GB</li><li>iOS 8.1</li><li>9.7 inches</li><li>8 Megapixel</li></ul>,,,<ul><li>64 GB</li><li>iOS 8.1</li><li>9.7 inches</li><li>8 Megapixel</li></ul>,," #2017-12-03 08:54:24: The record already exists.
#OPMBNTF0343 #2018-03-06 16:33:08: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAzADQAMw==9;7985879050;
#OPMBNTF0343 #2018-03-16 00:06:32: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAzADQAMw==9;8536091290;
#OPMBNTF0343 #2018-03-17 13:08:06: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAzADQAMw==9;8550795840;",0,0,APPLE IPAD AIR 2 MGHX2HN/A (64GB SPACE GREY)(B Grade),simple,,0.2,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,,,,,,,,,,,OPMOBNTF-B
admin,base,Mobiles,simple,"4,144",OPMBNTFB0289,Kenxindia K69 Black(B Grade),/k/e/kenxindia-k69-black.jpg,/k/e/kenxindia-k69-black.jpg,/k/e/kenxindia-k69-black.jpg,"/samsung-guru-e1200-blue-2.jpg,/samsung-guru-e1200-blue-3.jpg,/samsung-guru-e1200-blue-4.jpg,",240 x 320 Pixels,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Kenxinda,"Dual, GSM + GSM",,Yes,Black,"<ul><li>Dual, GSM + GSM</li><li>2.4 Inches</li><li>1000 mAh</li></ul>","<ul><li>Dual, GSM + GSM</li><li>2.4 Inches</li><li>1000 mAh</li></ul>",,,"<ul><li>Dual, GSM + GSM</li><li>2.4 Inches</li><li>1000 mAh</li></ul>",,"2017-12-03 08:52:55: Mapped with key : 40;GwAAAAJ7/08AUABFAE4AQgBPAFgANgA2ADYANw==9;7377203540;
#2018-01-08 16:21:52: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;7436786220;
#2018-01-08 16:23:23: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;7870899950;
#2018-01-08 16:24:07: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;7870899950;
#2018-01-08 16:24:38: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;7870899950;
#OPMBNTF0289 #2018-03-09 20:02:07: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;7985877820;
#OPMBNTF0289 #2018-03-21 23:13:19: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8590919970;
#OPMBNTF0289 #2018-03-23 17:48:05: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8590923460;
#OPMBNTF0289 #2018-03-23 17:48:06: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8616574030;
#OPMBNTF0289 #2018-03-23 17:58:03: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8616574030;
#OPMBNTF0289 #2018-03-23 17:58:05: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8616574030;
#OPMBNTF0289 #2018-04-18 16:34:29: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8616574030;
#OPMBNTF0289 #2018-04-18 16:44:11: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8978004640;
#OPMBNTF0289 #2018-04-18 17:09:16: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8978004640;
#OPMBNTF0289 #2018-04-18 17:36:16: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADgAOQ==9;8978004640;",0,0,Kenxindia K69 Black(B Grade),simple,K69,0.2,,,,,No,,,,,,"Yes, 2.0",,3.5 mm,,,,,,,,,,,115.3 x 51 x 12.5 mm,Black,Yes,,60MB,1000 mAh,Yes,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,,6.10 cm (2.4 Inches),,0.3 Megapixel,64 MB,Feature Phone,TFT,6 Months Warranty.,Dual sim,,OPMOBNTF-B
admin,base,Mobiles,simple,"4,144",OPMBNTFB0582,"Swipe Marathon (White, 8 GB)(B Grade)",/s/w/swipe-marathon-1gb-white1.jpg,/s/w/swipe-marathon-1gb-white1.jpg,/s/w/swipe-marathon-1gb-white1.jpg,"/Micromax-Canvas-Juice-2-Silver2.jpg,/Micromax-Canvas-Juice-2-Silver3.jpg,/Micromax-Canvas-Juice-2-Silver4.jpg",480 x 854 Pixels,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Swipe,"Dual, GSM + UMTS",,Yes,White,"<ul><li>Dual, GSM + UMTS</li><li>5.0 Megapixel</li><li>1 GB RAM | 8 GB ROM</li><li>4.5 Inches</li><li>Android (KitKat)</li></ul>","<ul><li>Dual, GSM + UMTS</li><li>5.0 Megapixel</li><li>1 GB RAM | 8 GB ROM</li><li>4.5 Inches</li><li>Android (KitKat)</li></ul>",,,"<ul><li>Dual, GSM + UMTS</li><li>5.0 Megapixel</li><li>IPS</li><li>4.5 Inches</li><li>Android (KitKat)</li></ul>",,"2017-12-03 08:51:55: Mapped with key : 40;GwAAAAJ7/08AUABFAE4AQgBPAFgAMQAwADAAOAA29;7377136140;
#2018-01-09 11:11:28: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAA1ADgAMg==9;7436793130;
#2018-01-09 11:14:46: Updated with key : 
#2018-01-09 11:16:11: Updated with key : 
#2018-01-09 11:16:50: Updated with key : 
#OPMBNTF0582 #2018-03-21 23:14:03: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAA1ADgAMg==9;8590920780;",0,0,"Swipe Marathon (White, 8 GB)(B Grade)",simple,Marathon 1 GB,0.2,,0.3 Megapixel,Yes,,Yes,,,Email,,,Yes,,3.5 mm,Android,,,Yes,,Yes,,,,,,White,Yes,,1 GB,4000 mAh,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,"1.0 GHz, Dual Core",11.43 cm (4.5 Inches),,5.0 Megapixel,8 GB,Smartphone,IPS,6 Months Warranty.,Dual sim,Android (KitKat),OPMOBNTF-B
admin,base,Mobiles,simple,"4,144",OPMBNTFB0174,Samsung Galaxy J7 Prime (G610F) 16GB Gold(B Grade),/s/a/samsung-galaxy-j7-prime-_g610f_-16gb-gold.jpg,/s/a/samsung-galaxy-j7-prime-_g610f_-16gb-gold.jpg,/s/a/samsung-galaxy-j7-prime-_g610f_-16gb-gold.jpg,/Microsoft-Lumia-640-XL-Dual-Sim-White2.jpg,,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Samsung,,,Yes,Gold,"<ul><li>Display - 5.5 inches</li>
<li>Front Camera - 8 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 1080 x 1920 pixels</li>
<li>OS - Android 6.0.1 (Marshmallow)</li>
<li>Processor - 1.6GHz octa-core</li></ul>
","<ul><li>Display - 5.5 inches</li>
<li>Front Camera - 8 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 1080 x 1920 pixels</li>
<li>OS - Android 6.0.1 (Marshmallow)</li>
<li>Processor - 1.6GHz octa-core</li></ul>
",,,"<ul><li>Display - 5.5 inches</li>
<li>Front Camera - 8 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 1080 x 1920 pixels</li>
<li>OS - Android 6.0.1 (Marshmallow)</li>
<li>Processor - 1.6GHz octa-core</li></ul>
",," #2017-12-03 08:48:31: The record already exists.
#2018-01-22 15:03:12: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADcANA==9;8026946860;
#2018-01-22 15:04:05: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADcANA==9;8026946860;
#OPMBNTF0174 #2018-02-17 17:10:36: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADcANA==9;8152726790;
#OPMBNTF0174 #2018-02-17 18:37:07: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADcANA==9;8252936140;
#OPMBNTF0174 #2018-03-16 13:48:49: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADcANA==9;8541658190;
#OPMBNTF0174 #2018-03-16 13:48:50: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADcANA==9;8541659990;
#OPMBNTF0174 #2018-03-23 17:45:57: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADcANA==9;8602121810;
#OPMBNTF0174 #2018-03-23 17:55:28: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADcANA==9;8616570390;",0,0,Samsung Galaxy J7 Prime (G610F) 16GB Gold(B Grade),simple,Galaxy J7 Prime SM-G610F,0.2,,8 Megapixel,Yes,,Yes,,,Email,,,,,3.5 mm,,,,,Yes,Yes,,,,,,Gold,,,,3300 mAh,,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,,13.97 cm (5.5 Inches),,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,OPMOBNTF-B
admin,base,Mobiles,simple,"4,144",OPMBNTFB0388,"Intex Cloud String v2.0 (Silver, 16 GB)(B Grade)",/i/n/intex-cloud-string-silver.jpg,/i/n/intex-cloud-string-silver.jpg,/i/n/intex-cloud-string-silver.jpg,"/Infocus-M808-Silver2.jpg,/Infocus-M808-Silver3.jpg,/Infocus-M808-Silver4.jpg",,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Intex,,,Yes,Silver,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera  - 8 MP</li>
<li>Resolution - 1280 x 720  pixels</li>
<li>OS - Android 5.1</li>
<li>Processor - 1.3GHz quad-core </li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera  - 8 MP</li>
<li>Resolution - 1280 x 720  pixels</li>
<li>OS - Android 5.1</li>
<li>Processor - 1.3GHz quad-core </li></ul>
",,,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera  - 8 MP</li>
<li>Resolution - 1280 x 720  pixels</li>
<li>OS - Android 5.1</li>
<li>Processor - 1.3GHz quad-core </li></ul>
",," #2017-12-03 08:46:42: Evalution failed for field No. due to the following error: ""The length of the string is 22, but it must be less than or equal to 20 characters. Value: Openbox6805-MOB0001431"".
#2018-01-08 18:13:52: The record already exists.
#2018-01-08 18:16:13: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAzADgAOA==9;7436788550;
#2018-01-08 18:17:01: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAzADgAOA==9;7873144310;
#2018-01-08 18:17:29: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAzADgAOA==9;7873144310;
#OPMBNTF0388 #2018-03-21 23:13:35: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAzADgAOA==9;8590920320;",0,0,"Intex Cloud String v2.0 (Silver, 16 GB)(B Grade)",simple,Cloud String v2.0,0.2,,5 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,Sliver,Yes,"Fingerprint Sensor, Light Sensor, Proximity Sensor, G-sensor",2 GB,2200 mAh,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,,12.7 cm (5.0 Inches),,8 Megapixel,16 GB,Smartphone,,6 Months Warranty.,,,OPMOBNTF-B
admin,base,Mobiles,simple,"4,144",OPMBNTFB0227,Swipe Elite Plus (Midnight Blue 16 GB)(B Grade),/s/w/swipe-elite-plus.jpg,/s/w/swipe-elite-plus.jpg,/s/w/swipe-elite-plus.jpg,"/Micromax-Canvas-Juice-2-Silver2.jpg,/Micromax-Canvas-Juice-2-Silver3.jpg,/Micromax-Canvas-Juice-2-Silver4.jpg",540 x 960 Pixels,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Swipe,"Dual, GSM + GSM",,Yes,Blue,"<ul><li>Dual, GSM + GSM</li><li>8.0 Megapixel</li><li>IPS</li><li>4.5 Inches</li><li>Android (Lollipop)</li></ul>","<ul><li>Dual, GSM + GSM</li><li>8.0 Megapixel</li><li>IPS</li><li>4.5 Inches</li><li>Android (Lollipop)</li></ul>",,,"<ul><li>Dual, GSM + GSM</li><li>8.0 Megapixel</li><li>IPS</li><li>4.5 Inches</li><li>Android (Lollipop)</li></ul>",," #2017-12-03 08:29:44: The record already exists.
#OPMBNTF0227 #2018-01-29 18:35:58: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADIANw==9;8092634250;
#OPMBNTF0227 #2018-03-21 23:13:11: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADIANw==9;8590919870;
#OPMBNTF0227 #2018-03-23 18:23:33: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADIANw==9;8590923150;
#OPMBNTF0227 #2018-03-24 20:06:26: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADIANw==9;8616813620;
#OPMBNTF0227 #2018-03-26 18:31:52: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAyADIANw==9;8633606750;",0,0,Swipe Elite Plus (Midnight Blue 16 GB)(B Grade),simple,ELITE Plus,0.2,,8 Megapixel,Yes,,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,,Midnight Blue,Yes,,2 GB,3050 mAh,Yes,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,"1.5 Ghz, Octa Core",12.7 cm (5 Inches),,13 Megapixel,16 GB,Smartphone,IPS,6 Months Warranty.,Dual sim,Android (Lollipop),OPMOBNTF-B
admin,base,Mobiles,simple,"4,144",OPMBNTFB0144,Coolpad Note 3 Plus (Champagne-White)(B Grade),/c/o/coolpad_note_3_plus_champagne-white_11.jpeg,/c/o/coolpad_note_3_plus_champagne-white_11.jpeg,/c/o/coolpad_note_3_plus_champagne-white_11.jpeg,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Coolpad,,,Yes,White,<ul><li>3 GB Ram</li><li>13 Megapixel</li><li>5 Megapixel</li><li>Android v5.1 Lollipop</li><li>3000mAH lithium-ion</li></ul>,<ul><li>3 GB Ram</li><li>13 Megapixel</li><li>5 Megapixel</li><li>Android v5.1 Lollipop</li><li>3000mAH lithium-ion</li></ul>,,,<ul><li>3 GB Ram</li><li>13 Megapixel</li><li>5 Megapixel</li><li>Android v5.1 Lollipop</li><li>3000mAH lithium-ion</li></ul>,,"SQLSTATE[40001]: Serialization failure: 1213 Deadlock found when trying to get lock; try restarting transaction
 #2018-01-18 10:10:58: SQLSTATE[40001]: Serialization failure: 1213 Deadlock found when trying to get lock; try restarting transaction
#OPMBNTF0144 #2018-03-08 14:48:24: The record already exists.
#OPMBNTF0144 #2018-03-09 19:59:13: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADQANA==9;8228599500;
#OPMBNTF0144 #2018-03-14 12:21:57: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADQANA==9;8411722990;
#OPMBNTF0144 #2018-03-23 17:45:12: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADQANA==9;8519988670;
#OPMBNTF0144 #2018-03-23 17:45:14: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADQANA==9;8616568760;
#OPMBNTF0144 #2018-03-23 17:54:37: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADQANA==9;8616568760;
#OPMBNTF0144 #2018-03-23 17:54:39: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADQANA==9;8616568760;
#OPMBNTF0144 #2018-04-18 18:00:39: Updated with key : 40;GwAAAAJ7/08AUABNAEIATgBUAEYAMAAxADQANA==9;8657626930;",0,0,Coolpad Note 3 Plus (Champagne-White)(B Grade),simple,,0.2,,5.0 Megapixel,Yes,,Yes,,,,,,,,3.5 mm,,,,Yes,,,,,,,,Champagne-White,Yes,,3 GB,3000 mAh,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,,13.97 cm (5.5 Inches),,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,OPMOBNTF-B
admin,base,Mobiles,simple,"4,144",OPMBNTFB0226,SPICE ANDROID ONE 1GB  (4GB BLACK)(B Grade),/s/p/spice-android-one-black.jpg,/s/p/spice-android-one-black.jpg,/s/p/spice-android-one-black.jpg,"/spice-android-one-dream-uno-mi-498-black2.jpg,/spice-android-one-dream-uno-mi-498-black3.jpg,/spice-android-one-dream-uno-mi-498-black4.jpg",,6 Months Warranty.,0.00,0.2,"Catalog, Search",GST12,Spice,"Dual, GSM + GSM",,Yes,Black,"<ul><li>Dual, GSM + GSM</li><li>5.0 Megapixel</li><li>4.5 Inches</li><li>4 GB</li><li>1700 mAh</li></ul>","<ul><li>Dual, GSM + GSM</li><li>5.0 Megapixel</li><li>4.5 Inches</li><li>4 GB</li><li>1700 mAh</li></ul>",,,"<ul><li>Dual, GSM + GSM</li><li>5.0 Megapixel</li><li>4.5 Inches</li><li>4 GB</li><li>1700 mAh</li></ul>",,"
 #2017-12-03 08:28:58: The record already exists.
#OPMBNTF0226 #2018-03-09 20:01:00: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-03-21 23:13:07: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-03-23 17:47:04: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-03-23 17:47:05: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-03-23 17:56:48: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-03-23 17:56:49: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-04-18 16:33:58: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-04-18 16:43:47: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-04-18 17:08:46: Character reference not valid. Line 10, position 61.
#OPMBNTF0226 #2018-04-18 17:47:54: Character reference not valid. Line 10, position 61.",0,0,SPICE ANDROID ONE 1GB  (4GB BLACK)(B Grade),simple,,0.2,Micro Sim,2.0 Megapixel,"Yes, Full HD",,Yes,,,Email,,,Yes,"USB, Wi-fi Hotspot",3.5 mm,,,,Yes,,Yes 21 Mbps HSDPA; 5.7 Mbps HSUPA,"17 hrs (2G), 10 hrs (3G)",160 hrs (2G),,"Handset, Battery, Service Center List, User Manual, Headset, USB Cable, Warranty Card, Charger",67 x 132 x 9.15 mm,Black,Yes v4,"Gravity Sensor, Proximity Sensor, Light Sensor, Magnetic Sensor, Gyro Sensor",1 GB,1700 mAh,Yes,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,2,"1.2 GHz, Quad Core",11.43 cm (4.5 Inches),,5.0 Megapixel,4 GB,Smartphone,,6 Months Warranty.,Dual sim,,OPMOBNTF-B
