sku,tax_class_id
QCNBB002086,GST18
QCNBB002076,GST18
QCNBB002083,GST18
QCNBB002075,GST18
QCNBB002085,GST18
QCNBB002074,GST18
QCNBB002082,GST18
QCNBB002070,GST18
QCNBB002069,GST18
QCNBB002089,GST18
QCNBA000310,GST18
SYGNBQB0146,GST18
QCNBB002030,GST18
QCNBB002031,GST18
QCNBB002035,GST18
QCNBB002037,GST18
QCNBB002038,GST18
QCNBB002039,GST18
QCNBB002040,GST18
QCNBB002041,GST18
