sku,status
QCNBAG00708,Disabled
QCNBAG00702,Disabled
QCNBA000327,Disabled
QCNBAG00696,Disabled
QCNBAG00506,Disabled
QCNBAG00494,Disabled
QCNBA000288,Disabled
QCNBBG00167,Disabled
QCNBBG00168,Disabled
QCNBBG00163,Disabled
QCNBBG00164,Disabled
QCNBBG00165,Disabled
QCNBBG00158,Disabled
QCNBBG00159,Disabled
QCNBBG00156,Disabled
QCNBBG00153,Disabled
QCNBBG00082,Disabled
QCNBBG00071,Disabled
QCNBB002165,Disabled
QCNBB002154,Disabled
QCNBB002156,Disabled
QCNBB002153,Disabled
QCNBBG00069,Disabled
QCNBBG00066,Disabled
QCNBBG00053,Disabled
QCNBBG00051,Disabled
QCNBBG00036,Disabled
QCNBBG00037,Disabled
QCNBBG00035,Disabled
QCNBBG00034,Disabled
QCNBBG00025,Disabled
QCNBBG00024,Disabled
QCNBBG00021,Disabled
QCNBBG00018,Disabled
QCNBBG00020,Disabled
QCNBBG00017,Disabled
QCNBBG00003,Disabled
QCNBB002300,Disabled
QCNBB002167,Disabled
QCNBB000708,Disabled
QCNBB000809,Disabled
