store,websites,attribute_set,type,category_ids,sku,status,is_recurring,visibility,tax_class_id,brands,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,is_in_stock,product_name,product_type_id,laptop_warranty_summary,mapped_status,price,cpu,laptop_battery,color,laptop_processor,grade
admin,base,Laptops,simple,"3,11",QCNBB001996,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-B,"Acer-Aspire 4755(Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")LXRPT0C0331270F6022000",1 Year  Warranty.,INSP 3555,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Acer-Aspire 4755(Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")LXRPT0C0331270F6022000",simple,1 Year  Warranty.,No,0.00,I3,14.8V--40Wh,Black,Core i3,B
admin,base,Laptops,simple,"3,11",QCNBB001997,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-B,Samsung-N100(Pentium g4560 1.50GHz/4GB/1TB )HKUG93PB80183W,1 Year  Warranty.,Vostro 15-3268,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,Samsung-N100(Pentium g4560 1.50GHz/4GB/1TB )HKUG93PB80183W,simple,1 Year  Warranty.,No,0.00,Below I3,Inbuild,Black,,B
admin,base,Laptops,simple,"3,11",QCNBB001998,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-B,"Dell-Vostro 15-3268(Pentium 3558 1.70GHz/4GB/500GB 15.6"")96YSXJ2",1 Year  Warranty.,INSP 3542,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Dell-Vostro 15-3268(Pentium 3558 1.70GHz/4GB/500GB 15.6"")96YSXJ2",simple,1 Year  Warranty.,No,0.00,Below I3,14.8V--40Wh,Black,,B
admin,base,Laptops,simple,"3,11",QCNBB001999,2,No,"Catalog, Search",GST0.36,Micromax,QCNBK-B,"Asus-Eeepc 1015cx(Atom Z3735F 1.33GHz/2GB/32GB 10.0"")C30AAS250452",1 Year  Warranty.,Canvas L1160,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Asus-Eeepc 1015cx(Atom Z3735F 1.33GHz/2GB/32GB 10.0"")C30AAS250452",simple,1 Year  Warranty.,No,0.00,Below I3,Inbuild,Grey,,B
