store,websites,attribute_set,type,category_ids,sku,status,is_recurring,visibility,tax_class_id,brands,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,is_in_stock,product_name,product_type_id,laptop_warranty_summary,mapped_status,price,cpu,laptop_battery,color,laptop_processor
admin,base,Laptops,simple,"3,11",SYGNBQB0591,2,No,"Catalog, Search",GST0.36,HP,QCNBK-B,"HP-430(Core i3 M370 2.40GHz/2GB/500GB 14"")5CB13676G6",1 Year  Warranty.,430,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"HP-430(Core i3 M370 2.40GHz/2GB/500GB 14"")5CB13676G6",simple,1 Year  Warranty.,No,0.00,i3,10.8V--47Wh,Gold,Core i3
admin,base,Laptops,simple,"3,11",SYGNBQB0592,2,No,"Catalog, Search",GST0.36,HP,QCNBK-B,"HP-430(Core i3 M370 2.40GHz/2GB/500GB 14"")5CB136776Q",1 Year  Warranty.,430,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"HP-430(Core i3 M370 2.40GHz/2GB/500GB 14"")5CB136776Q",simple,1 Year  Warranty.,No,0.00,i3,10.8V--47Wh,Gold,Core i3
admin,base,Laptops,simple,"3,11",SYGNBQB0593,2,No,"Catalog, Search",GST0.36,HP,QCNBK-B,"HP-430(Core i3 M370 2.40GHz/2GB/500GB 14"")5CB136778J",1 Year  Warranty.,430,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"HP-430(Core i3 M370 2.40GHz/2GB/500GB 14"")5CB136778J",simple,1 Year  Warranty.,No,0.00,i3,10.8V--47Wh,Gold,Core i3
admin,base,Laptops,simple,"3,11",SYGNBQB0594,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-U41-70(Core i5 5200U 2.20GHz/4GB/1TB 14.1"")R90GZ6NV",1 Year  Warranty.,U41-70,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-U41-70(Core i5 5200U 2.20GHz/4GB/1TB 14.1"")R90GZ6NV",simple,1 Year  Warranty.,No,0.00,i5,Inbuilt,Red,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0595,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-G50-70(Core i3 4030U 1.90GHz/4GB/1TB 15.6"")YB05012702",1 Year  Warranty.,G50-70,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-G50-70(Core i3 4030U 1.90GHz/4GB/1TB 15.6"")YB05012702",simple,1 Year  Warranty.,No,0.00,i3,14.4V--2200mAh,Black,Core i3
admin,base,Laptops,simple,"3,11",SYGNBQB0596,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-G505(AMD A4 5000 1.4GHz/1GB/500GB 15.6"")CB26414262",1 Year  Warranty.,G505,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-G505(AMD A4 5000 1.4GHz/1GB/500GB 15.6"")CB26414262",simple,1 Year  Warranty.,No,0.00,Below i3,14.4V--2200mAh,Black,
admin,base,Laptops,simple,"3,11",SYGNBQB0597,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-B490(Pentium B960 2.20GHz/2GB/500GB 15.6"")WB09148370",1 Year  Warranty.,B490,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-B490(Pentium B960 2.20GHz/2GB/500GB 15.6"")WB09148370",simple,1 Year  Warranty.,No,0.00,Below i3,10.8V--48WH,Black,
admin,base,Laptops,simple,"3,11",SYGNBQB0598,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-Flex 2-14(Core i5 4210U 1.70GHz/4GB/500GB 14"")WB15105707",1 Year  Warranty.,Flex 2-14,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Flex 2-14(Core i5 4210U 1.70GHz/4GB/500GB 14"")WB15105707",simple,1 Year  Warranty.,No,0.00,i5,Inbuilt,Grey,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0599,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-G50-70(Core i3 4030U 1.90GHz/2GB/500GB 15.6"")YB08718255",1 Year  Warranty.,G50-70,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-G50-70(Core i3 4030U 1.90GHz/2GB/500GB 15.6"")YB08718255",simple,1 Year  Warranty.,No,0.00,i3,14.4V--2200mAh,Black,Core i3
admin,base,Laptops,simple,"3,11",SYGNBQB0600,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-G50-45(AMD A8-6410 1.96GHz/3GB/500GB 15.6"")PF0HEBRT",1 Year  Warranty.,G50-45,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-G50-45(AMD A8-6410 1.96GHz/3GB/500GB 15.6"")PF0HEBRT",simple,1 Year  Warranty.,No,0.00,Below i3,10.8V--2200mAh,Black,
admin,base,Laptops,simple,"3,11",SYGNBQB0601,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-E450(Core i5 5200U 2.20GHz/4GB/1TB 14.1"")PG-00M3VN",1 Year  Warranty.,E450,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-E450(Core i5 5200U 2.20GHz/4GB/1TB 14.1"")PG-00M3VN",simple,1 Year  Warranty.,No,0.00,i5,Inbuilt,Grey,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0602,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-Flex 2-14 (Core i5 4210U 1.70GHz/4GB/500GB 14"")WB15105599",1 Year  Warranty.,Flex 2-14 ,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Flex 2-14 (Core i5 4210U 1.70GHz/4GB/500GB 14"")WB15105599",simple,1 Year  Warranty.,No,0.00,i5,Inbuilt,Black,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0603,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-Z50-70(Core i5 4210U 1.70GHz/4GB/1TB 15.6"")YB04173003",1 Year  Warranty.,Z50-70,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Z50-70(Core i5 4210U 1.70GHz/4GB/1TB 15.6"")YB04173003",simple,1 Year  Warranty.,No,0.00,i5,14.8V--41WH,Sliver,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0604,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,Lenovo-G400S Touch(Core i3 3120M 2.50GHz/4GB/500)CB24699103,1 Year  Warranty.,G400S Touch,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,Lenovo-G400S Touch(Core i3 3120M 2.50GHz/4GB/500)CB24699103,simple,1 Year  Warranty.,No,0.00,i3,14.4V--32WH,Black,Core i3
admin,base,Laptops,simple,"3,11",SYGNBQB0605,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-Flex2-14 20404(Core i5 42100U 1.70GHz/4GB/500GB 15.6"" 8GBSSD)WB15436417",1 Year  Warranty.,Flex2-14 20404,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Flex2-14 20404(Core i5 42100U 1.70GHz/4GB/500GB 15.6"" 8GBSSD)WB15436417",simple,1 Year  Warranty.,No,0.00,i5,Inbuilt,Grey,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0606,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-T440P(Core i5 4300M 2.60GHz/2GB/500GB 14"")PC0245VM",1 Year  Warranty.,T440P,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-T440P(Core i5 4300M 2.60GHz/2GB/500GB 14"")PC0245VM",simple,1 Year  Warranty.,No,0.00,i5,10.8V--57WH,Grey,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0607,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-L330(Core i5 3320M 2.60GHz/4GB/500GB 14"")PK-31BZ0",1 Year  Warranty.,L330,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-L330(Core i5 3320M 2.60GHz/4GB/500GB 14"")PK-31BZ0",simple,1 Year  Warranty.,No,0.00,i5,11.1V--69WH,Black,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0608,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-G510(Core i5 4200U 2.50GHz/2GB/750GB 15.6"")CB25247735",1 Year  Warranty.,G510,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-G510(Core i5 4200U 2.50GHz/2GB/750GB 15.6"")CB25247735",simple,1 Year  Warranty.,No,0.00,i5,14.4V--32WH,Black,Core i5
admin,base,Laptops,simple,"3,11",SYGNBQB0609,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-G580(Pentium B960 2.20GHz/2GB/500GB 15.6"")WB09318711",1 Year  Warranty.,G580,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-G580(Pentium B960 2.20GHz/2GB/500GB 15.6"")WB09318711",simple,1 Year  Warranty.,No,0.00,Below i3,10.8V--48WH,Brown,
admin,base,Laptops,simple,"3,11",SYGNBQB0610,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-Ideapad Flex 10(Celeron N2807 1.58GHz/2GB/500GB 10.1"")UB03268481",1 Year  Warranty.,Ideapad Flex 10,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Ideapad Flex 10(Celeron N2807 1.58GHz/2GB/500GB 10.1"")UB03268481",simple,1 Year  Warranty.,No,0.00,Below i3,Inbuilt,Brown,
admin,base,Laptops,simple,"3,11",SYGNBQB0611,2,No,"Catalog, Search",GST0.36,Lenovo,QCNBK-B,"Lenovo-Flex 2-14 20404(Core i5 4210U 1.70GHz/4GB/500GB 14"")WB15173388",1 Year  Warranty.,Flex 2-14 20404,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by 1 year Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,"Lenovo-Flex 2-14 20404(Core i5 4210U 1.70GHz/4GB/500GB 14"")WB15173388",simple,1 Year  Warranty.,No,0.00,i5,Inbuilt,Grey,Core i5
