sku,status
QCDTAG00001,Enabled
QCDTAG00002,Enabled
QCDTAG00003,Enabled
QCNBAG00493,Enabled
QCNBAG00494,Enabled
QCNBAG00495,Enabled
QCNBAG00496,Enabled
QCNBAG00497,Enabled
QCNBAG00498,Enabled
QCNBAG00499,Enabled
QCNBAG00500,Enabled
QCNBAG00501,Enabled
QCNBAG00502,Enabled
QCNBAG00503,Enabled
QCNBAG00504,Enabled
QCNBAG00505,Enabled
QCNBAG00506,Enabled
QCNBAG00507,Enabled
QCNBAG00508,Enabled
QCNBAG00509,Enabled
QCNBAG00510,Enabled
QCNBAG00511,Enabled
QCNBAG00512,Enabled
QCNBAG00513,Enabled
QCNBAG00514,Enabled
QCNBAG00515,Enabled
QCNBAG00516,Enabled
QCNBAG00517,Enabled
