sku,status
NEWMOB00004,Enabled
NEWMOB00351,Enabled
NEWMOB00092,Enabled
NEWMOB00325,Enabled
NEWMOB00393,Enabled
NEWMOB00381,Enabled
NEWMOB00365,Enabled
NEWMOB00419,Enabled
NEWMOB00421,Enabled
NEWTAB00024,Enabled
NEWMOB00068,Enabled
NEWMOB00071,Enabled
NEWMOB00253,Enabled
NEWMOB00320,Enabled
NEWMOB00465,Enabled
NEWMOB00124,Enabled
NEWMOB00415,Enabled
NEWMOB00370,Enabled
NEWMOB00364,Enabled
NEWMOB00064,Enabled
NEWMOB00309,Enabled
NEWMOB00394,Enabled
NEWMOB00477,Enabled
NEWMOB00294,Enabled
NEWMOB00021,Enabled
NEWMOB00379,Enabled
NEWTAB00418,Enabled
NEWMOB00396,Enabled
NEWMOB00363,Enabled
NEWMOB00417,Enabled
NEWMOB00416,Enabled
NEWMOB00003,Enabled
NEWMOB00087,Enabled
NEWMOB00110,Enabled
NEWMOB00122,Enabled
NEWMOB00116,Enabled
NEWTAB00022,Enabled
NEWMOB00386,Enabled
NEWMOB00388,Enabled
NEWMOB00258,Enabled
NEWMOB00266,Enabled
NEWMOB00347,Enabled
NEWMOB00242,Enabled
NEWTAB00027,Enabled
NEWMOB00257,Enabled
NEWMOB00302,Enabled
NEWMOB00300,Enabled
NEWMOB00304,Enabled
NEWMOB00132,Enabled
NEWMOB00137,Enabled
NEWMOB00455,Enabled
NEWMOB00028,Enabled
NEWMOB00048,Enabled
NEWMOB00045,Enabled
NEWMOB00151,Enabled
NEWMOB00237,Enabled
NEWMOB00376,Enabled
NEWMOB00085,Enabled
NEWMOB00083,Enabled
NEWMOB00349,Enabled
