sku,status
REFDE00004,Enabled
REFDE00005,Enabled
REFDE00006,Enabled
REFDE00009,Enabled
REFDE00018,Enabled
REFDE00019,Enabled
REFDE00020,Enabled
REFDE00027,Enabled
REFDE00041,Enabled
REFDE00044,Enabled
REFDE00051,Enabled
REFDE00056,Enabled
REFDE00058,Enabled
REFDE00062,Enabled
REFDE00070,Enabled
REFDE00073,Enabled
REFDE00079,Enabled
REFDE00080,Enabled
REFDE00083,Enabled
REFDE00084,Enabled
REFDE00092,Enabled
REFDE00093,Enabled
REFDE00099,Enabled
REFDE00103,Enabled
REFDE00104,Enabled
REFDE00106,Enabled
REFDE00113,Enabled
REFDE00117,Enabled
REFDE00129,Enabled
REFDE00139,Enabled
REFDE00146,Enabled
REFDE00151,Enabled
REFDE00152,Enabled
REFDE00162,Enabled
REFDE00174,Enabled
REFDE00177,Enabled
REFDE00179,Enabled
REFDE00186,Enabled
REFDE00192,Enabled
REFDE00201,Enabled
REFDE00203,Enabled
REFDE00205,Enabled
REFDE00209,Enabled
REFDE00214,Enabled
REFDE00216,Enabled
REFDE00219,Enabled
REFDE00249,Enabled
REFDE00250,Enabled
REFDE00258,Enabled
REFDE00261,Enabled
REFDE00262,Enabled
REFDE00263,Enabled
REFDE00270,Enabled
REFDE00271,Enabled
REFDE00277,Enabled
REFDE00307,Enabled
REFDE00309,Enabled
REFDE00321,Enabled
REFDE00328,Enabled
REFDE00335,Enabled
REFDE00336,Enabled
REFDE00338,Enabled
REFDE00343,Enabled
REFDE00354,Enabled
