entity_id,asm_id
32149,201
31661,201
1429,202
32883,202
28791,201
41502,207
41469,207
41414,201
41402,207
31257,234
41300,191
41325,207
41279,202
41277,202
41275,202
41156,201
41221,207
41201,207
41051,202
41145,212
41124,191
41113,234
41097,201
41045,212
41015,212
41007,234
40807,212
40977,212
40966,212
40918,207
40914,212
40861,207
8285,207
40717,207
1635,201
36593,212
35795,212
30179,201
18575,191
38237,207
38613,191
38615,191
37365,212
38373,201
38355,201
38175,212
38109,191
38081,191
37980,0
25421,191
1745,201
37743,201
37677,207
37631,212
35427,212
37405,201
37398,202
37339,201
37312,201
35085,212
35049,207
33729,212
33051,207
32875,201
32377,212
32223,212
41446,207
41103,212
41337,202
8178,207
40950,207
40820,201
7142,201
38461,191
38505,212
38249,207
36885,212
41406,0
20666,212
41211,207
37477,201
38371,212
38021,0
38193,212
28278,201
37760,202
24973,212
37437,201
32595,234
38251,234
41417,207
37501,207
35063,212
18132,201
38583,202
38016,207
19023,212
38465,212
38357,212
38287,212
37414,212
37391,201
37901,207
37787,207
37797,207
1440,201
28491,137
36746,137
29020,137
29665,137
30239,137
34483,137
11857,137
31915,137
39043,137
35663,137
28225,137
27173,137
29872,137
19641,137
35943,137
29084,137
9605,137
29512,137
12529,137
23155,137
28908,137
30010,137
26615,137
28478,137
32283,137
16866,137
36525,137
19584,137
1382,137
33883,137
26691,137
31419,137
28304,137
28574,137
29596,137
28972,137
30059,137
36953,137
10173,137
29610,137
24385,137
21897,137
24126,137
15967,137
2182,137
16514,137
18929,137
18905,137
17044,137
18210,137
16830,137
14643,137
24067,137
18720,137
18500,137
17002,137
18947,137
21331,137
16085,137
13802,137
16948,137
18776,137
13943,137
24522,137
18584,137
19867,137
28354,137
24561,137
17435,137
24558,137
280,137
21435,137
27772,137
27439,137
20574,137
21781,137
24815,137
25368,137
20468,137
26776,137
27071,137
18212,137
21395,137
24535,137
22454,137
17546,137
20545,137
27615,137
13751,137
23444,137
13749,137
19503,137
3337,137
13756,137
20684,137
13799,137
22825,137
19534,137
23465,137
19884,137
21100,137
23877,137
17749,137
19245,137
19882,137
29659,137
23663,137
19450,137
23027,137
18777,137
5474,137
24822,137
15811,137
249,137
19664,137
13786,137
21816,137
2183,137
22049,137
18334,137
21316,137
21148,137
393,137
22397,137
18321,137
16269,137
24865,137
4324,137
16650,137
13784,137
20542,137
18382,137
30733,137
21767,137
13797,137
21073,137
16556,137
20553,137
13760,137
24144,137
21621,137
15482,137
16163,137
39132,137
35123,137
29952,137
37241,137
33517,137
30871,137
28646,137
36914,137
32973,137
29689,137
13022,137
26742,137
9229,137
31835,137
39130,137
29510,137
9197,137
28572,137
24291,137
29852,137
12132,137
9308,137
9013,137
12525,137
24849,137
9362,137
13924,137
18895,137
19558,137
21613,137
9904,137
9602,137
11870,137
28333,137
13715,137
12531,137
15864,137
20736,137
15868,137
21071,137
9613,137
18812,137
8993,137
24135,137
9307,137
14119,137
24827,137
13295,137
24972,137
17239,137
13296,137
9610,137
13389,137
19695,137
34893,137
26175,137
9305,137
39264,137
12629,137
20009,137
9180,137
16703,137
27303,137
27721,137
26123,137
18354,137
22856,137
21258,137
34983,137
19509,137
27150,137
26116,137
32689,137
23224,137
23134,137
16724,137
11978,137
21133,137
22368,137
21409,137
12533,137
25042,137
21265,137
10181,137
19655,137
13291,137
13382,137
16809,137
13388,137
9908,137
20776,137
20035,137
21731,137
21809,137
13394,137
25857,137
20011,137
9115,137
21872,137
25217,137
26577,137
24527,137
13386,137
15776,137
21453,137
9213,137
22146,137
21698,137
32821,137
29011,137
21628,137
9107,137
258,137
22135,137
22731,137
22446,137
24587,137
8923,137
22918,137
23795,137
20072,137
28317,137
8987,137
23125,137
21245,137
8916,137
24547,137
21883,137
22136,137
9750,137
24160,137
21425,137
22408,137
27165,137
24074,137
24307,137
21309,137
21315,137
22042,137
13158,137
39565,137
9608,137
12460,137
18884,137
33207,137
28875,137
37242,137
26991,137
29947,137
39467,137
29086,137
25270,137
26744,137
28239,137
12528,137
21344,137
29591,137
29752,137
28513,137
31745,137
39037,137
30028,137
29436,137
34497,137
29257,137
24512,137
29358,137
29217,137
28725,137
36445,137
21634,137
28704,137
35667,137
34895,137
32277,137
28163,137
28162,137
28521,137
28819,137
36077,137
21608,137
39408,137
12144,137
21090,137
28640,137
39470,137
28698,137
32443,137
22604,137
23031,137
32135,137
34887,137
29112,137
29645,137
23302,137
29651,137
39133,137
36941,137
24564,137
30279,137
16986,137
15548,137
30343,137
29055,137
15680,137
24105,137
22216,137
22433,137
29511,137
29851,137
30278,137
34491,137
36541,137
16177,137
29633,137
28961,137
28999,137
28666,137
31453,137
29700,137
39622,137
30691,137
28823,137
39184,137
20353,137
29733,137
38859,137
30769,137
18664,137
37279,137
29260,137
33761,137
39274,137
33519,137
15512,137
11319,137
35275,137
28594,137
29657,137
18306,137
36523,137
34735,137
36820,137
20087,137
22321,137
8986,137
19828,137
21457,137
17800,137
39776,137
30331,137
9603,137
9313,137
30387,137
39465,137
28393,137
18956,137
29427,137
32639,137
13290,137
24842,137
32373,137
24752,137
29663,137
31547,137
29658,137
22218,137
39093,137
28882,137
36443,137
29024,137
32287,137
11882,137
18939,137
27797,137
30393,137
17440,137
34891,137
22442,137
39469,137
31621,137
32481,137
21640,137
39404,137
27377,137
28544,137
32289,137
24789,137
29699,137
29252,137
12140,137
27795,137
23161,137
14247,137
33531,137
28863,137
36521,137
28684,137
28455,137
28485,137
28729,137
35747,137
32483,137
39733,137
16909,137
26946,137
26126,137
12130,137
18909,137
21333,137
25382,137
36952,137
19881,137
27146,137
18747,137
21563,137
12526,137
29669,137
33521,137
10708,137
29685,137
29684,137
21632,137
29028,137
28964,137
1344,137
2080,137
9233,137
4745,137
33209,137
1341,137
15090,137
39095,137
29245,137
32179,137
20066,137
28626,137
39294,137
29058,137
21212,137
8458,137
666,137
10108,137
23811,137
28680,137
22248,137
27528,137
21717,137
21267,137
39407,137
28437,137
32171,137
18727,137
18288,137
29619,137
29874,137
28518,137
39642,137
9903,137
28366,137
29205,137
41205,137
41430,137
40844,137
41274,137
32203,137
40922,137
40903,137
40789,137
38225,137
11418,137
38463,137
38383,137
38068,137
38008,137
37906,137
37807,137
28901,137
41463,137
41462,137
40726,137
37559,137
38031,137
38487,137
37920,137
37660,137
35665,137
39886,137
37766,137
37730,137
37792,137
25690,137
38135,137
38073,137
37575,137
17030,137
29310,235
18297,235
17121,235
29762,235
21776,235
27982,235
24334,235
18992,235
588,235
412,235
441,235
24431,235
21778,235
18991,235
456,235
37062,235
417,235
419,235
4145,235
430,235
21779,235
677,235
23473,235
27606,235
26605,235
13277,235
27392,235
4267,235
1189,235
13483,235
551,235
638,235
28554,235
18930,235
17195,235
2465,235
36703,235
6789,235
2036,235
498,235
17887,235
2566,235
31841,235
13046,235
14090,235
461,235
21936,235
552,235
448,235
416,235
12790,235
14091,235
18017,235
4869,235
21780,235
35741,235
10580,235
447,235
2568,235
409,235
422,235
4146,235
27082,235
415,235
445,235
18764,235
4144,235
861,235
29704,235
34763,235
23526,235
32957,235
29171,235
25593,235
23331,235
15465,235
26452,235
26173,235
1377,235
27602,235
410,235
450,235
420,235
917,235
431,235
6113,235
428,235
408,235
637,235
22097,235
28817,235
20709,235
34775,235
18703,235
21399,235
496,235
543,235
4122,235
423,235
11457,235
1191,235
2567,235
513,235
21160,235
4817,235
29282,235
22824,235
17516,235
20610,235
20740,235
424,235
4257,235
945,235
4254,235
425,235
17804,235
451,235
407,235
4339,235
429,235
705,235
438,235
2635,235
773,235
444,235
833,235
459,235
28018,235
29961,235
33001,235
23266,235
30087,235
20170,235
20355,235
29896,235
28209,235
32215,235
23862,235
26268,235
23411,235
31319,235
29696,235
30729,235
13520,235
466,235
14158,235
943,235
5243,235
942,235
4120,235
19269,235
458,235
16929,235
1904,235
449,235
20721,235
947,235
1108,235
941,235
772,235
436,235
24436,235
21592,235
11456,235
467,235
3754,235
440,235
862,235
12947,235
442,235
23546,235
19569,235
34859,235
30365,235
29994,235
29984,235
27872,235
33851,235
29272,235
33075,235
36712,235
38950,235
31271,235
37135,235
25422,235
29276,235
30039,235
23538,235
17106,235
39047,235
34915,235
27924,235
29655,235
30004,235
29237,235
29747,235
28426,235
28510,235
36629,235
28073,235
30077,235
31441,235
29925,235
24047,235
39284,235
29989,235
30448,235
30795,235
29835,235
33251,235
30069,235
39385,235
34017,235
31331,235
27766,235
18718,235
21653,235
24907,235
27341,235
22694,235
18827,235
26061,235
12323,235
20579,235
27281,235
11834,235
15205,235
27467,235
12099,235
24247,235
22459,235
19913,235
22443,235
23734,235
12617,235
16651,235
3724,235
18342,235
11837,235
7587,235
6699,235
22279,235
20565,235
20206,235
24211,235
11841,235
1162,235
2317,235
12103,235
302,235
27034,235
11842,235
9633,235
349,235
6109,235
19460,235
13276,235
20371,235
21415,235
3819,235
12692,235
25370,235
672,235
22422,235
25450,235
4982,235
26112,235
11836,235
22405,235
12787,235
2464,235
16918,235
20525,235
9631,235
18010,235
4143,235
944,235
22484,235
15301,235
12616,235
11449,235
26737,235
22419,235
12317,235
834,235
23717,235
12615,235
22414,235
1116,235
12662,235
10842,235
6112,235
7282,235
413,235
7914,235
6079,235
1402,235
23586,235
24212,235
345,235
19410,235
12322,235
582,235
4430,235
12614,235
2035,235
9315,235
4266,235
12618,235
639,235
1906,235
11658,235
21596,235
21968,235
515,235
22430,235
12319,235
22472,235
14089,235
12619,235
24695,235
12697,235
11459,235
18940,235
24942,235
2260,235
350,235
7591,235
24710,235
23941,235
26270,235
21355,235
23509,235
12699,235
11174,235
2316,235
12613,235
6080,235
11839,235
22425,235
11458,235
9416,235
12696,235
22066,235
1190,235
21945,235
12620,235
12686,235
18679,235
11092,235
9051,235
32251,235
34759,235
29955,235
35065,235
15171,235
31145,235
30089,235
31093,235
23712,235
28586,235
29996,235
28355,235
31107,235
26155,235
29647,235
35071,235
6058,235
29649,235
28776,235
27822,235
31809,235
29890,235
30243,235
28199,235
29892,235
26644,235
31351,235
29998,235
28787,235
35229,235
28945,235
31417,235
28730,235
18862,235
38679,235
27785,235
30370,235
28732,235
29069,235
19274,235
39035,235
29988,235
33119,235
31109,235
27339,235
30336,235
30051,235
30076,235
18601,235
35189,235
33263,235
31213,235
36377,235
35797,235
41061,235
41295,235
37498,235
38459,235
38451,235
37993,235
38291,235
35831,235
35073,235
16983,235
17206,235
38088,235
37511,235
17826,235
18002,235
37386,235
37731,235
40760,235
37322,235
38100,235
27928,235
37714,235
37511,235
32747,196
35687,196
29248,197
37280,196
23752,196
36685,196
33477,196
39148,197
37212,196
14481,196
21066,197
25925,197
18252,196
26894,197
32551,196
17022,197
15769,196
31913,196
28628,196
31339,196
39298,196
24253,196
39199,196
24523,196
26262,197
316,197
16681,197
15820,197
15474,197
17795,197
28503,197
17042,196
17581,196
15522,196
21448,197
22815,196
33035,197
33037,197
33149,197
34827,197
35779,197
35781,197
35787,197
35865,197
35869,197
34923,197
34889,197
35431,197
35253,197
34919,197
35791,197
35435,197
34921,197
34823,197
35867,197
35283,197
33115,197
35479,197
34545,197
32971,197
33105,197
33033,197
34551,197
34549,197
34547,197
35423,197
33103,197
33101,197
36121,197
34557,197
35421,197
36125,197
36129,197
36123,197
35481,197
35483,197
33127,197
18823,196
34777,196
34619,197
34621,197
34617,197
26896,197
24152,197
35599,197
35583,197
35591,197
35595,197
35587,197
35603,197
20700,197
18903,197
39131,197
34625,197
34623,197
34815,196
25150,196
13828,196
16371,196
34467,196
38659,196
17802,196
32437,197
27387,197
34537,197
34569,197
30961,197
31681,196
33065,196
21373,197
29611,197
19692,197
31645,196
28229,197
27908,197
14085,196
28435,197
13945,196
17077,196
32051,196
32999,196
39783,197
32615,196
35523,197
32273,197
39034,197
21255,196
33205,196
20188,197
17021,197
21676,197
33899,197
15583,196
18936,197
39468,197
33077,196
32243,196
19560,197
14065,196
14133,196
26546,196
14950,196
25562,196
16016,196
13772,196
18370,196
17043,196
18082,196
17113,196
15920,196
25196,196
18304,196
11439,196
9950,196
9912,196
11392,196
9954,196
20086,196
27652,196
21846,196
39423,196
14062,196
15360,196
14770,196
13770,196
15028,196
16372,196
15180,196
34799,197
15819,196
14480,196
13909,196
34797,197
19427,196
17991,196
17852,196
15215,196
16091,196
19138,196
14014,196
17779,196
13612,196
17854,196
20319,196
17755,196
15272,196
18079,196
13809,196
14553,196
14129,196
14131,196
15362,196
17805,196
17791,196
17785,196
18078,196
15214,196
17808,196
17811,196
17806,196
17790,196
17787,196
17856,196
18413,196
22070,196
18373,196
17782,196
17979,196
22611,196
32969,197
15471,196
17125,196
17784,196
17312,196
15484,196
17788,196
34613,197
22685,196
34615,197
19208,196
34609,197
25506,196
30667,197
15258,196
15815,196
17850,196
18085,196
508,196
17996,196
17783,196
15472,196
18254,196
17855,196
23146,196
17757,196
32521,197
17770,196
17789,196
13807,196
17722,196
13864,196
17989,196
18269,196
17963,196
17809,196
17001,197
25960,196
25837,197
16031,196
34005,197
30519,197
29104,196
24304,197
22781,196
35709,197
18691,197
29563,196
28625,197
28257,197
39790,197
27401,197
28512,196
25749,196
28067,197
35715,196
19000,197
33153,197
35519,197
33227,197
34567,197
35853,197
28231,196
28347,197
37261,196
33097,196
32983,196
29508,197
32773,197
33371,196
19632,197
34575,197
19393,197
32637,197
37073,197
34801,197
34795,197
26215,197
36467,197
28240,197
17810,196
28312,197
23953,197
15451,196
32657,197
34181,196
32305,197
24136,197
35463,197
35455,197
35461,197
35465,197
35467,197
24178,196
37300,196
33571,196
32345,196
24052,197
27077,196
19358,197
33589,196
23349,196
14059,196
32571,196
30148,197
35403,197
14374,197
33551,196
32103,196
24932,197
24945,197
19443,197
39343,197
26848,197
28830,196
17268,197
36373,196
26985,197
27126,197
18985,197
20705,197
19090,197
23396,197
20659,197
15699,196
22024,197
26784,197
22334,197
22020,197
1185,197
22672,196
18952,197
21994,197
2230,197
1901,197
27394,197
27510,197
26790,197
22342,197
18653,196
15530,197
27394,197
15263,196
19542,197
22461,197
23040,197
24322,197
24309,197
27212,197
27690,197
27819,196
13881,196
23346,196
32555,197
35775,197
15638,196
19169,196
19013,197
29576,196
23898,197
35807,196
27770,197
35453,197
35447,197
35443,197
35449,197
35451,197
35439,197
29561,197
34427,196
34449,197
32935,197
28340,197
28886,197
32311,197
29766,196
14270,196
28172,197
30877,197
34843,196
19424,196
32867,196
33751,196
35045,197
35405,197
32575,196
25936,196
35999,196
30198,196
35615,197
35635,197
35637,197
35629,197
35619,197
28352,196
33199,196
20664,197
19280,197
38913,197
35019,197
