store,websites,attribute_set,type,category_ids,sku,status,visibility,tax_class_id,brands,laptop_processor,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,product_type_id,laptop_warranty_summary,laptop_battery,price,mapped_status
admin,base,Laptops,simple,"3,11",OPNBNTF0196,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Insp 15 5558(Core I3 4GB/500GB 15"")H6B4Z52",15 Days Testing Warranty.,Insp 15 5558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Insp 15 5558(Core I3 4GB/500GB 15"")H6B4Z52",simple,15 Days Testing Warranty.,14.8V--2.66AH,,
admin,base,Laptops,simple,"3,11",QCPNBK00247,2,"Catalog, Search",GST0.36,Sony,Core i5,QCNBK-B,"Sony-PCG-71811W(Core I5 2410M 2.30GHz/4GB/500GB 15.6"")C105HLDW",15 Days Testing Warranty.,PCG-71811W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-71811W(Core I5 2410M 2.30GHz/4GB/500GB 15.6"")C105HLDW",simple,15 Days Testing Warranty.,10.8V--5200mAh,,
admin,base,Laptops,simple,"3,11",QCNBB000057,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-Presario DV2000(Celeron 1.5GHz/256MB/40GB 14.0"")CNF6270KYF",15 Days Testing Warranty.,Presario DV2000,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Presario DV2000(Celeron 1.5GHz/256MB/40GB 14.0"")CNF6270KYF",simple,15 Days Testing Warranty.,10.8V--4700mAh,,
admin,base,Laptops,simple,"3,11",QCNBB000327,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-XPS L502X(Core I5 2430M 2.40GHz/4GB/500GB 15.6"")46PX8R1",15 Days Testing Warranty.,XPS L502X,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-XPS L502X(Core I5 2430M 2.40GHz/4GB/500GB 15.6"")46PX8R1",simple,15 Days Testing Warranty.,11.1V--49Wh,,
admin,base,Laptops,simple,"3,11",QCNBB000154,2,"Catalog, Search",GST0.36,Sony,Core i5,QCNBK-B,"Sony-PCG-61911W(Core I5 2430M 2.40GHz/4GB/500GB 15.6"")C901WYJ7",15 Days Testing Warranty.,PCG-61911W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-61911W(Core I5 2430M 2.40GHz/4GB/500GB 15.6"")C901WYJ7",simple,15 Days Testing Warranty.,11.1V--4400mAh,,
admin,base,Laptops,simple,"3,11",QCPNBK00248,2,"Catalog, Search",GST0.36,Sony,Core i5,QCNBK-B,"Sony-SVE151A11W(Core I5 /4GB/320GB 14"")C903RP9U",15 Days Testing Warranty.,SVE151A11W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-SVE151A11W(Core I5 /4GB/320GB 14"")C903RP9U",simple,15 Days Testing Warranty.,11.1V--60WH,,
admin,base,Laptops,simple,"3,11",OPNBCX00005,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-G50-80(Core I5 5005U 2.00GHz/8GB/500GB 15.6"")PF01CCTK",15 Days Testing Warranty.,G50-80,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-G50-80(Core I5 5005U 2.00GHz/8GB/500GB 15.6"")PF01CCTK",simple,15 Days Testing Warranty.,14.4V--2200mAh,,
admin,base,Laptops,simple,"3,11",QCNBB000566,2,"Catalog, Search",GST0.36,Sony,Core i3,QCNBK-B,"Sony-PCG-71311W(Core I3 /1GB/500GB 15"")C605C6WH",15 Days Testing Warranty.,PCG-71311W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-71311W(Core I3 /1GB/500GB 15"")C605C6WH",simple,15 Days Testing Warranty.,11.1V--3500MAH,,
admin,base,Laptops,simple,"3,11",OPNBNTF0197,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Insp 5558(Core I3 4005U /4GB/500GB 15.6"")5Q58162",15 Days Testing Warranty.,Insp 5558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Insp 5558(Core I3 4005U /4GB/500GB 15.6"")5Q58162",simple,15 Days Testing Warranty.,14.8V--40WH,,
admin,base,Laptops,simple,"3,11",OPNBNTF0089,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-Elite X2 1012G1(Core M5 6754 1.10GHz/8GB/256GB 12.0"")5CG6332GSL",15 Days Testing Warranty.,Elite X2 1012G1,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Elite X2 1012G1(Core M5 6754 1.10GHz/8GB/256GB 12.0"")5CG6332GSL",simple,15 Days Testing Warranty.,In Build,,
admin,base,Laptops,simple,"3,11",SYGNBQB0371,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)4DBMGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)4DBMGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0372,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)1JXLGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)1JXLGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0373,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)6XH6XP1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)6XH6XP1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0374,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)6JFYWP1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)6JFYWP1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0375,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)8P9KGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)8P9KGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0376,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)7L0JGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)7L0JGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0377,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)3XSNGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)3XSNGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0378,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)6JXLGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)6JXLGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0379,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)GYSNGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)GYSNGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0380,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)6XGYWP1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)6XGYWP1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0381,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)3YFMGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)3YFMGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0382,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)84BMGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)84BMGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0383,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)2K9KGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)2K9KGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0384,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)7KXLGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)7KXLGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0385,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)GXSNGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)GXSNGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0386,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)2SMFGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)2SMFGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0387,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)FF71XP1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)FF71XP1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0388,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)62BMGT1,15 Days Testing Warranty.,E-6220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-E-6220(Core i5-2520M @ 2.50GHz/4GB/160GB)62BMGT1,simple,15 Days Testing Warranty.,11.1V 58Wh,,
admin,base,Laptops,simple,"3,11",SYGNBQB0389,2,"Catalog, Search",GST0.36,Apple,,QCNBK-B,"Apple-Macbook(Core 2 Duo /2GB/250GB 14"")45009GVX8PW",15 Days Testing Warranty.,Macbook,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Apple-Macbook(Core 2 Duo /2GB/250GB 14"")45009GVX8PW",simple,15 Days Testing Warranty.,10.95V--60WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0390,2,"Catalog, Search",GST0.36,Sony,Core i3,QCNBK-B,"Sony-SVF142C1WW(Core I3 M380 /2GB/500GB 14.1"")C10H192A",15 Days Testing Warranty.,SVF142C1WW,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-SVF142C1WW(Core I3 M380 /2GB/500GB 14.1"")C10H192A",simple,15 Days Testing Warranty.,14.8V--2670MAH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0391,2,"Catalog, Search",GST0.36,Dell,,QCNBK-B,Dell-VOSTRO 1014(CORE 2 DUO -T6570 / 2.10GHZ / 3GB / 160GB 14'')19GPSN1,15 Days Testing Warranty.,VOSTRO 1014,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-VOSTRO 1014(CORE 2 DUO -T6570 / 2.10GHZ / 3GB / 160GB 14'')19GPSN1,simple,15 Days Testing Warranty.,11.1V---56W,,
admin,base,Laptops,simple,"3,11",SYGNBQB0392,2,"Catalog, Search",GST0.36,Sony,Core i5,QCNBK-B,"Sony-SVF153A1YM(Core I5 4200U 1.60GHz/4GB/500GB 15.6"")C10JE7T7",15 Days Testing Warranty.,SVF153A1YM,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-SVF153A1YM(Core I5 4200U 1.60GHz/4GB/500GB 15.6"")C10JE7T7",simple,15 Days Testing Warranty.,14.8V--2670MAH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0393,2,"Catalog, Search",GST0.36,Toshiba,,QCNBK-B,"Toshiba-Satellite C665(Pentium P6200 2.13GHz/2GB/320GB 15.6"")2C114837Q",15 Days Testing Warranty.,Satellite C665,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Toshiba-Satellite C665(Pentium P6200 2.13GHz/2GB/320GB 15.6"")2C114837Q",simple,15 Days Testing Warranty.,10.8V--8WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0394,2,"Catalog, Search",GST0.36,Dell,,QCNBK-B,"Dell-PP20L(Core 2 Duo 1.83GHz/2GB/160GB 15.4"")97P9CD1",15 Days Testing Warranty.,PP20L,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-PP20L(Core 2 Duo 1.83GHz/2GB/160GB 15.4"")97P9CD1",simple,15 Days Testing Warranty.,11.1V--53WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0395,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Insp 1564(Core I3 M330 2.13GHz/3GB/320GB 15.6"")4WNF5BS",15 Days Testing Warranty.,Insp 1564,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Insp 1564(Core I3 M330 2.13GHz/3GB/320GB 15.6"")4WNF5BS",simple,15 Days Testing Warranty.,11.1V--4.2AH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0396,2,"Catalog, Search",GST0.36,Sony,Core i3,QCNBK-B,"Sony-PCG-71211W(Core I3 350M 2.26GHz/3GB/320GB 15.6"")C605TJ9D",15 Days Testing Warranty.,PCG-71211W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-71211W(Core I3 350M 2.26GHz/3GB/320GB 15.6"")C605TJ9D",simple,15 Days Testing Warranty.,11.1V--3500MAH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0397,2,"Catalog, Search",GST0.36,Dell,,QCNBK-B,"Dell-PP12L(Pentium m 1.86GHZ/2GB//40GB 15.4"")GKFSH1S",15 Days Testing Warranty.,PP12L,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-PP12L(Pentium m 1.86GHZ/2GB//40GB 15.4"")GKFSH1S",simple,15 Days Testing Warranty.,11.1V--53WH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0398,2,"Catalog, Search",GST0.36,Asus,,QCNBK-B,"Asus-X401A(Pentium B970 2.30GHz/4GB/320GB 14"")C5N0BC148700207",15 Days Testing Warranty.,X401A,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-X401A(Pentium B970 2.30GHz/4GB/320GB 14"")C5N0BC148700207",simple,15 Days Testing Warranty.,10.8V--4400MAH,,
admin,base,Laptops,simple,"3,11",SYGNBQB0399,2,"Catalog, Search",GST0.36,COMPAQ,,QCNBK-B,"COMPAQ-Presario C300(Genuine T1350/1GB/160GB 15.6"")CND6410XWJ",15 Days Testing Warranty.,Presario C300,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"COMPAQ-Presario C300(Genuine T1350/1GB/160GB 15.6"")CND6410XWJ",simple,15 Days Testing Warranty.,,,
admin,base,Laptops,simple,"3,11",SYGNBQB0400,2,"Catalog, Search",GST0.36,HP,Core i3,QCNBK-B,"HP-G6-1321TU(Core I3 /2GB/160GB 15.6"")5CD2145543",15 Days Testing Warranty.,G6-1321TU,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-G6-1321TU(Core I3 /2GB/160GB 15.6"")5CD2145543",simple,15 Days Testing Warranty.,10.8V--4700MAH,,
