store,websites,attribute_set,type,category_ids,sku,status,is_recurring,visibility,tax_class_id,brands,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,product_type_id,laptop_warranty_summary,laptop_freebag,mapped_status,price
admin,base,Laptops,simple,"3,11",QCNBA000031,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,HP Pavilion G6 (CPU- INTEL CORE ™I5-3230M@2.60GHZ/RAM-1GB/HDD-1TB/DISPLAY-15.6'') 5CD320007Y,15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,HP Pavilion G6 (CPU- INTEL CORE ™I5-3230M@2.60GHZ/RAM-1GB/HDD-1TB/DISPLAY-15.6'') 5CD320007Y,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000032,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,HP Pavilion G6 (CPU-INTEL CORE I5 M480@2.67GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6'') CNF1063TBV,15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,HP Pavilion G6 (CPU-INTEL CORE I5 M480@2.67GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6'') CNF1063TBV,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000033,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,Dell inspiron N4050 (CPU-INTEL CORE™I5-2450M@2.5GHZ/RAM-4GB/HDD-500GB/DISPLAY-14'') DZN59v1,15 Days Testing Warranty.,inspiron N4050,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell inspiron N4050 (CPU-INTEL CORE™I5-2450M@2.5GHZ/RAM-4GB/HDD-500GB/DISPLAY-14'') DZN59v1,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000034,2,No,"Catalog, Search",GST0.36,Sony,QCNBK-A,Sony VPCEA46FG (CPU-INTEL® CORE™ I5 -480@2.67GHZ/RAM-3GHZ/HDD-500GB/DISPLAY-14'') C607NVXRA,15 Days Testing Warranty.,VPCEA46FG,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Sony VPCEA46FG (CPU-INTEL® CORE™ I5 -480@2.67GHZ/RAM-3GHZ/HDD-500GB/DISPLAY-14'') C607NVXRA,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000035,2,No,"Catalog, Search",GST0.36,Sony,QCNBK-A,Sony PCG-61911w (CPU-INTEL CORE™I5-2430M@2.4GHZ/RAM-4GB/HDD-500GB/DISPLAY-14'') C901RECMB,15 Days Testing Warranty.,PCG-61911w,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Sony PCG-61911w (CPU-INTEL CORE™I5-2430M@2.4GHZ/RAM-4GB/HDD-500GB/DISPLAY-14'') C901RECMB,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000036,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,Dell P23G001 (CPU-INTEL CORE I5-2450M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-14'') 75S54s1,15 Days Testing Warranty.,P23G001,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell P23G001 (CPU-INTEL CORE I5-2450M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-14'') 75S54s1,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000037,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,Dell inspiron 1525 (CPU- INTEL® CORE™2 DUO-T5850@2.16GHZ/RAM-2GB/HDD-160GB/DISPLAY-15.4'') 8ZR32BS,15 Days Testing Warranty.,inspiron 1525,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell inspiron 1525 (CPU- INTEL® CORE™2 DUO-T5850@2.16GHZ/RAM-2GB/HDD-160GB/DISPLAY-15.4'') 8ZR32BS,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000038,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,HP Pavilion G6 (CPU-INTEL® CORE™ I5 -3210M@2.5GHZ/RAM-4GHZ/HDD-500GB/DISPLAY-15.6'') 5CD233175C,15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,HP Pavilion G6 (CPU-INTEL® CORE™ I5 -3210M@2.5GHZ/RAM-4GHZ/HDD-500GB/DISPLAY-15.6'') 5CD233175C,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000039,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,HP 15-R014TX (CPU-INTEL® CORE™ I5-2450M@2.5GHZ/RAM-6GB/HDD-750GB/DISPLAY-15.6'') CND44418V6,15 Days Testing Warranty.,15-R014TX,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,HP 15-R014TX (CPU-INTEL® CORE™ I5-2450M@2.5GHZ/RAM-6GB/HDD-750GB/DISPLAY-15.6'') CND44418V6,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000040,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,Dell Vostro 1220 (CPU-INTEL CORE™2-T6670@2.20GHZ/RAM-3GB/HDD-250GB/DISPLAY-12.1'') 3BCDKL1,15 Days Testing Warranty.,Vostro 1220,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell Vostro 1220 (CPU-INTEL CORE™2-T6670@2.20GHZ/RAM-3GB/HDD-250GB/DISPLAY-12.1'') 3BCDKL1,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000041,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,Dell Vostro 3550 (CPU-INTEL® CORE™ I5-2410M@2.30GHZ/RAM-8GB/HDD-500GB/DISPLAY-15.6'') CYHWJP1,15 Days Testing Warranty.,Vostro 3550,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell Vostro 3550 (CPU-INTEL® CORE™ I5-2410M@2.30GHZ/RAM-8GB/HDD-500GB/DISPLAY-15.6'') CYHWJP1,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000042,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,"HP Pavilion G6 (CPU-INTEL®CORE™ I5-3270M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 5CD2195H2C",15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP Pavilion G6 (CPU-INTEL®CORE™ I5-3270M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 5CD2195H2C",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000043,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell XPS L401X (CPU-NITEL CORE I5-M480@2.67GHZ/RAM-6GB/HDD-500GB/DISLPAY-14.0"") H893VQ1",15 Days Testing Warranty.,XPS L401X,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell XPS L401X (CPU-NITEL CORE I5-M480@2.67GHZ/RAM-6GB/HDD-500GB/DISLPAY-14.0"") H893VQ1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000044,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell inspiron n4110 (CPU-NITEL CORE I5-2430M 2.40GHZ/RAM-4GB/HDD-650GB/DISPLAY-14.0"") 49HTWQ1",15 Days Testing Warranty.,inspiron n4110,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell inspiron n4110 (CPU-NITEL CORE I5-2430M 2.40GHZ/RAM-4GB/HDD-650GB/DISPLAY-14.0"") 49HTWQ1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000045,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,"HP Pavilion G6 (CPU-INTEL CORE I5-2450M 2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 5CD2132WV2",15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP Pavilion G6 (CPU-INTEL CORE I5-2450M 2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 5CD2132WV2",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000046,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell inspiron 14Z-N411Z (CPU-INTEL®CORE™I5-2450M@ 2.50GHZ/RAM-6GB/HDD-500GB/DISPLY-14.0"") 5MZ4RS1",15 Days Testing Warranty.,inspiron 14Z-N411Z,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell inspiron 14Z-N411Z (CPU-INTEL®CORE™I5-2450M@ 2.50GHZ/RAM-6GB/HDD-500GB/DISPLY-14.0"") 5MZ4RS1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000047,2,No,"Catalog, Search",GST0.36,Sony,QCNBK-A,"Sony PCG-61A11w (CPU-INTEL CORE I5-2430M 2.40GHZ/RAM-4GB/HDD-320GB/DISPLAY-14.0"") C901WBPY ",15 Days Testing Warranty.,PCG-61A11w,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony PCG-61A11w (CPU-INTEL CORE I5-2430M 2.40GHZ/RAM-4GB/HDD-320GB/DISPLAY-14.0"") C901WBPY ",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000048,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell Vostro 1550 (CPU-INTEL CORE I5-2450@2.5GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") GHT9mt1",15 Days Testing Warranty.,Vostro 1550,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell Vostro 1550 (CPU-INTEL CORE I5-2450@2.5GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") GHT9mt1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000049,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,Dell P28F (CPU-INTEL CORE I5-3337U 1.80GHZ/RAM-4GB/HDD-1-TB/DISPLAY-15.6) C1YBBX1,15 Days Testing Warranty.,P28F,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell P28F (CPU-INTEL CORE I5-3337U 1.80GHZ/RAM-4GB/HDD-1-TB/DISPLAY-15.6) C1YBBX1,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000050,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell Vostro V131 (CPU-INTEL®CORE™I5-2330M@2.20GHZ/RAM-4GB/HDD-320GB/DISPLAY-13.3"") D1DXcr1",15 Days Testing Warranty.,Vostro V131,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell Vostro V131 (CPU-INTEL®CORE™I5-2330M@2.20GHZ/RAM-4GB/HDD-320GB/DISPLAY-13.3"") D1DXcr1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000051,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell P25F (CPU-INTEL®CORE™I5-3210M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 6YPLVS1",15 Days Testing Warranty.,P25F,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell P25F (CPU-INTEL®CORE™I5-3210M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 6YPLVS1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000052,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell inspiron 1525 (CPU-INTEL CORE 2 D40-T6400@2.0GHZ/RAM-3GB/HDD-250GB/DISPLAY-15.4"") CHKY2BS",15 Days Testing Warranty.,inspiron 1525,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell inspiron 1525 (CPU-INTEL CORE 2 D40-T6400@2.0GHZ/RAM-3GB/HDD-250GB/DISPLAY-15.4"") CHKY2BS",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000053,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell inspiron N5110 (CPU-INTEL®CORE™I5-2410M@2.30GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 3L6TVQ1",15 Days Testing Warranty.,inspiron N5110,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell inspiron N5110 (CPU-INTEL®CORE™I5-2410M@2.30GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 3L6TVQ1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000054,2,No,"Catalog, Search",GST0.36,Sony,QCNBK-A,"Sony PCG-61A11w (CPU-INTEL CORE I5-2430M@2.40GHZ/RAM-4GB/HDD-320GB/DISPLAY-14.0"") C9027MET9",15 Days Testing Warranty.,PCG-61A11w,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony PCG-61A11w (CPU-INTEL CORE I5-2430M@2.40GHZ/RAM-4GB/HDD-320GB/DISPLAY-14.0"") C9027MET9",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000055,2,No,"Catalog, Search",GST0.36,Acer,QCNBK-A,"Acer Aspire 4736Z (CPU-PENTIUM®DUAL CORE-T4400@2.20GHZ/RAM-3GB/HDD-320GB/DISPLAY-14.0"") LXP540C0279492EE7B1601",15 Days Testing Warranty.,Aspire 4736Z,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer Aspire 4736Z (CPU-PENTIUM®DUAL CORE-T4400@2.20GHZ/RAM-3GB/HDD-320GB/DISPLAY-14.0"") LXP540C0279492EE7B1601",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000056,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,"HP Pavilion G6 (CPU-INTEL®CORE™ I5-3270M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 5CD2153P7F",15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP Pavilion G6 (CPU-INTEL®CORE™ I5-3270M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 5CD2153P7F",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000057,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,"HP Pavilion G6 (CPU-INTEL®CORE™ I5-3270M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 5CD2120TW7",15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP Pavilion G6 (CPU-INTEL®CORE™ I5-3270M@2.50GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6"") 5CD2120TW7",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000058,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell inspiron N5110 (CPU-INTEL®CORE™I5-2410M@2.30GHZ/RAM-3GB/HDD-1TB/DISPLAY-15.6"") BDC1VQ1",15 Days Testing Warranty.,inspiron N5110,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell inspiron N5110 (CPU-INTEL®CORE™I5-2410M@2.30GHZ/RAM-3GB/HDD-1TB/DISPLAY-15.6"") BDC1VQ1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000059,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell P20G (CPU-INTEL CORE™I5-2450M@2.50GHZ/RAM-3GB/HDD-500GB/DISPLAY-14.0"") J9WTWQ1",15 Days Testing Warranty.,P20G,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell P20G (CPU-INTEL CORE™I5-2450M@2.50GHZ/RAM-3GB/HDD-500GB/DISPLAY-14.0"") J9WTWQ1",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000060,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,Dell inspiron N5010 (CPU-INTEL CORE I5-M480@2.67GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6'') 2F5C6Q1,15 Days Testing Warranty.,inspiron N5010,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell inspiron N5010 (CPU-INTEL CORE I5-M480@2.67GHZ/RAM-4GB/HDD-500GB/DISPLAY-15.6'') 2F5C6Q1,simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000061,2,No,"Catalog, Search",GST0.36,Sony,QCNBK-A,"Sony VPCEB3AGG (CPU-INTEL CORE I5-2410M@2.40GHZ/RAM-4GB/HDD-320GB/DISPLAY-15.5"") C606A9BLW",15 Days Testing Warranty.,VPCEB3AGG,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony VPCEB3AGG (CPU-INTEL CORE I5-2410M@2.40GHZ/RAM-4GB/HDD-320GB/DISPLAY-15.5"") C606A9BLW",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000062,2,No,"Catalog, Search",GST0.36,Dell,QCNBK-A,"Dell XPS M1330 (INTEL®CORE™2DUO-T8100@2.10GHZ/RAM-4GB/HDD-500GB/DISPLAY-14.0"") 9M5T1BS",15 Days Testing Warranty.,XPS M1330,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell XPS M1330 (INTEL®CORE™2DUO-T8100@2.10GHZ/RAM-4GB/HDD-500GB/DISPLAY-14.0"") 9M5T1BS",simple,15 Days Testing Warranty.,No,No,0.00
admin,base,Laptops,simple,"3,11",QCNBA000063,2,No,"Catalog, Search",GST0.36,HP,QCNBK-A,"HP G4-1008TU (CPU-INTEL®CORE™I5-M480@2.67GHZ/RAM-3GB/HDD-500/DISPLAY-14.0"") CNF1123G42",15 Days Testing Warranty.,G4-1008TU,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP G4-1008TU (CPU-INTEL®CORE™I5-M480@2.67GHZ/RAM-3GB/HDD-500/DISPLAY-14.0"") CNF1123G42",simple,15 Days Testing Warranty.,No,No,0.00
