store,websites,attribute_set,type,category_ids,sku,status,is_recurring,visibility,tax_class_id,brands,remove_compare_link,cash_on_delivery,free_home_delivery,laptop_processor,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,product_type_id,laptop_warranty_summary,laptop_freebag,laptop_touchscreen,laptop_battery,color
admin,base,Laptops,simple,"3,11",QCNBB001559,2,No,"Catalog, Search",GST0.36,HP,Yes,Yes,Yes,Core i5,QCNBK-B,"HP-Pavilion G6(Core I5 3210M 2.50GHz/4GB/500GB 15.6"")5CD2302V4C",15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion G6(Core I5 3210M 2.50GHz/4GB/500GB 15.6"")5CD2302V4C",simple,15 Days Testing Warranty.,No,No,10.8V--4400mAh,Black
admin,base,Laptops,simple,"3,11",QCNBB001560,2,No,"Catalog, Search",GST0.36,Acer,Yes,Yes,Yes,Core i3,QCNBK-B,"Acer-Aspire 5740G(Core I3 330M 2.13GHz/4GB/320GB 15.6"")LXPMF02108002140352000",15 Days Testing Warranty.,Aspire 5740G,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire 5740G(Core I3 330M 2.13GHz/4GB/320GB 15.6"")LXPMF02108002140352000",simple,15 Days Testing Warranty.,No,No,10.8V--4400mAh,Blue
admin,base,Laptops,simple,"3,11",QCNBB001561,2,No,"Catalog, Search",GST0.36,Acer,Yes,Yes,Yes,Core i3,QCNBK-B,"Acer-Aspire E5-571(Core I3 4005U 1.70GHz/4GB/1TB 15.6"")NXMLTSI0065060CFAA3400",15 Days Testing Warranty.,Aspire E5-571,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire E5-571(Core I3 4005U 1.70GHz/4GB/1TB 15.6"")NXMLTSI0065060CFAA3400",simple,15 Days Testing Warranty.,No,No,11.1V--4700MAH,Grey
admin,base,Laptops,simple,"3,11",QCNBB001562,2,No,"Catalog, Search",GST0.36,Acer,Yes,Yes,Yes,Core i3,QCNBK-B,"Acer-Aspire 4738G(Core I3 M380 2.53GHz/4GB/500GB 14.1"")LXR5W0202504612A282500",15 Days Testing Warranty.,Aspire 4738G,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire 4738G(Core I3 M380 2.53GHz/4GB/500GB 14.1"")LXR5W0202504612A282500",simple,15 Days Testing Warranty.,No,No,10.8V--4400mAh,Black
admin,base,Laptops,simple,"3,11",QCNBB001563,2,No,"Catalog, Search",GST0.36,Sony,Yes,Yes,Yes,,QCNBK-B,"Sony-PCG-7V2L(Core 2 T5500 1.66GHz/2GB/150GB 15.6"")28201230-3041371",15 Days Testing Warranty.,PCG-7V2L,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-7V2L(Core 2 T5500 1.66GHz/2GB/150GB 15.6"")28201230-3041371",simple,15 Days Testing Warranty.,No,No,11.1V--4800MAH,Grey
admin,base,Laptops,simple,"3,11",QCNBB001564,2,No,"Catalog, Search",GST0.36,Asus,Yes,Yes,Yes,,QCNBK-B,"Asus-X55U(AMD E2-1800 1.70GHz/2GB/500GB 15.6"")D3N0CX731376135",15 Days Testing Warranty.,X55U,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-X55U(AMD E2-1800 1.70GHz/2GB/500GB 15.6"")D3N0CX731376135",simple,15 Days Testing Warranty.,No,No,10.8V--50Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001565,2,No,"Catalog, Search",GST0.36,Lenovo,Yes,Yes,Yes,,QCNBK-B,"Lenovo-E49-3464(Celeron B830 1.80GHz/2GB/500GB 14.1"")PK-03G2C",15 Days Testing Warranty.,E49-3464,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-E49-3464(Celeron B830 1.80GHz/2GB/500GB 14.1"")PK-03G2C",simple,15 Days Testing Warranty.,No,No,10.8V--4.4AH,Black
admin,base,Laptops,simple,"3,11",QCNBB001566,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,,QCNBK-B,"Dell-XPS M1330(Core 2 Duo T8100 2.10GHz/3GB/160GB 13.0"")BPFJ1BS",15 Days Testing Warranty.,XPS M1330,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-XPS M1330(Core 2 Duo T8100 2.10GHz/3GB/160GB 13.0"")BPFJ1BS",simple,15 Days Testing Warranty.,No,No,11.1V--85Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001567,2,No,"Catalog, Search",GST0.36,Asus,Yes,Yes,Yes,,QCNBK-B,"Asus-E200H(ATOM X5-Z8300 1.44GHz/2GB/32GB 11"")G2NLCX03N21408B",15 Days Testing Warranty.,E200H,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-E200H(ATOM X5-Z8300 1.44GHz/2GB/32GB 11"")G2NLCX03N21408B",simple,15 Days Testing Warranty.,No,No,In Build,White
admin,base,Laptops,simple,"3,11",QCNBB001568,2,No,"Catalog, Search",GST0.36,Asus,Yes,Yes,Yes,,QCNBK-B,"Asus-E200H(ATOM X5Z8300 1.44GHz/2GB/32GB 11"")G2NLCX03R99708B",15 Days Testing Warranty.,E200H,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-E200H(ATOM X5Z8300 1.44GHz/2GB/32GB 11"")G2NLCX03R99708B",simple,15 Days Testing Warranty.,No,No,In Build,Blue
admin,base,Laptops,simple,"3,11",QCNBB001569,2,No,"Catalog, Search",GST0.36,Asus,Yes,Yes,Yes,,QCNBK-B,"Asus-X205T(Atom Z3735 F 1.33GHz/2GB/32GB 11"")FBNLCX306247489",15 Days Testing Warranty.,X205T,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-X205T(Atom Z3735 F 1.33GHz/2GB/32GB 11"")FBNLCX306247489",simple,15 Days Testing Warranty.,No,No,In Build,Blue
admin,base,Laptops,simple,"3,11",QCNBB001570,2,No,"Catalog, Search",GST0.36,HP,Yes,Yes,Yes,,QCNBK-B,"HP-Presario CQ40(Core 2 Duo T5800 2.00GHz/2GB/160GB 14"")CND8431R5T",15 Days Testing Warranty.,Presario CQ40,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Presario CQ40(Core 2 Duo T5800 2.00GHz/2GB/160GB 14"")CND8431R5T",simple,15 Days Testing Warranty.,No,No,11.1V--4400mAh,Black
admin,base,Laptops,simple,"3,11",QCNBB001571,2,No,"Catalog, Search",GST0.36,HP,Yes,Yes,Yes,Core i5,QCNBK-B,"HP-15-R008TX(Core I5 4210M 1.70GHz/8GB/1TB 15.6"")CND4327GR9",15 Days Testing Warranty.,15-R008TX,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-15-R008TX(Core I5 4210M 1.70GHz/8GB/1TB 15.6"")CND4327GR9",simple,15 Days Testing Warranty.,No,No,14.8V--2620MSH,Black
admin,base,Laptops,simple,"3,11",QCNBB001572,2,No,"Catalog, Search",GST0.36,HP,Yes,Yes,Yes,,QCNBK-B,"HP-Pavilion DV5000(Intel R Procesor T2300 1.66GHz/2GB/120GB 15"")CND6130L6H",15 Days Testing Warranty.,Pavilion DV5000,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion DV5000(Intel R Procesor T2300 1.66GHz/2GB/120GB 15"")CND6130L6H",simple,15 Days Testing Warranty.,No,No,10.8V--3500MAH,Silver
admin,base,Laptops,simple,"3,11",QCNBB001573,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i5,QCNBK-B,"Dell-XPS L502X(Core I5 2450M 2.50GHz/4GB/500GB 15.6"")F2FQ7R1",15 Days Testing Warranty.,XPS L502X,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-XPS L502X(Core I5 2450M 2.50GHz/4GB/500GB 15.6"")F2FQ7R1",simple,15 Days Testing Warranty.,No,No,11.1V--56WH,Grey
admin,base,Laptops,simple,"3,11",QCNBB001574,2,No,"Catalog, Search",GST0.36,Lenovo,Yes,Yes,Yes,,QCNBK-B,"Lenovo-G560(Pentium p6100 2.00GHz/2GB/500GB 15.6"")CBQ4133437",15 Days Testing Warranty.,G560,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-G560(Pentium p6100 2.00GHz/2GB/500GB 15.6"")CBQ4133437",simple,15 Days Testing Warranty.,No,No,10.8V--47WH,Black
admin,base,Laptops,simple,"3,11",QCNBB001575,2,No,"Catalog, Search",GST0.36,HP,Yes,Yes,Yes,,QCNBK-B,"HP-Pavilion DV6500(Core 2 Duo 1.6GHz/2GB/320GB 15"")CNF74280RF",15 Days Testing Warranty.,Pavilion DV6500,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion DV6500(Core 2 Duo 1.6GHz/2GB/320GB 15"")CNF74280RF",simple,15 Days Testing Warranty.,No,No,10.8V--3500MAH,Black
admin,base,Laptops,simple,"3,11",QCNBB001576,2,No,"Catalog, Search",GST0.36,HP,Yes,Yes,Yes,Core i5,QCNBK-B,"HP-Pavilion DV6(Core I5 M430 2.27GHz/4GB/500GB 15.6"")CNF024FJHY",15 Days Testing Warranty.,Pavilion DV6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion DV6(Core I5 M430 2.27GHz/4GB/500GB 15.6"")CNF024FJHY",simple,15 Days Testing Warranty.,No,No,10.8V--3300MAH,Brown
admin,base,Laptops,simple,"3,11",QCNBB001577,2,No,"Catalog, Search",GST0.36,HP,Yes,Yes,Yes,Core i3,QCNBK-B,"HP-15-be003tu(Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")CND63238VM",15 Days Testing Warranty.,15-be003tu,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-15-be003tu(Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")CND63238VM",simple,15 Days Testing Warranty.,No,No,10.8V--4200mAh,Black
admin,base,Laptops,simple,"3,11",QCNBB001578,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,,QCNBK-B,"Dell-INSP 11-3147(Pentium N3530 2.16GHz/4GB/500GB 14.0"")JB1FB12",15 Days Testing Warranty.,INSP 11-3147,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 11-3147(Pentium N3530 2.16GHz/4GB/500GB 14.0"")JB1FB12",simple,15 Days Testing Warranty.,No,No,In Build,Silver
admin,base,Laptops,simple,"3,11",QCNBB001579,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i5,QCNBK-B,"Dell-INSP 15-P51F(Core I5 6200U 2.30GHz/8GB/1TB 15.6"")4JNWFC2",15 Days Testing Warranty.,INSP 15-P51F,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 15-P51F(Core I5 6200U 2.30GHz/8GB/1TB 15.6"")4JNWFC2",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001580,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i5,QCNBK-B,"Dell-INSP 7548(Core I5 5200U 2.20GHz/8GB/1TB 15.6"")16F3B62",15 Days Testing Warranty.,INSP 7548,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 7548(Core I5 5200U 2.20GHz/8GB/1TB 15.6"")16F3B62",simple,15 Days Testing Warranty.,No,No,In Build,Silver
admin,base,Laptops,simple,"3,11",QCNBB001581,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i5,QCNBK-B,"Dell-INSP 3543(Core I5 5200U 2.20GHz/8GB/1TB 15.6"")6Y0M582",15 Days Testing Warranty.,INSP 3543,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3543(Core I5 5200U 2.20GHz/8GB/1TB 15.6"")6Y0M582",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001582,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i5,QCNBK-B,"Dell-INSP 15-3558(Core I5 5005U 2.00GHz/4GB/1TB 15.6"")278W982",15 Days Testing Warranty.,INSP 15-3558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 15-3558(Core I5 5005U 2.00GHz/4GB/1TB 15.6"")278W982",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001583,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i3,QCNBK-B,"Dell-INSP 3558(Core I3 4005U 1.70GHz/4GB/500GB 15.6"" Dos)20MGC32",15 Days Testing Warranty.,INSP 3558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3558(Core I3 4005U 1.70GHz/4GB/500GB 15.6"" Dos)20MGC32",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001584,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i3,QCNBK-B,"Dell-INSP 3555(Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")FJMYZB2",15 Days Testing Warranty.,INSP 3555,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3555(Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")FJMYZB2",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001585,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i3,QCNBK-B,"Dell-INSP 3542(Core I3 4005U 1.70GHz/4GB/1TB 15.6"" )7D2MN52",15 Days Testing Warranty.,INSP 3542,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3542(Core I3 4005U 1.70GHz/4GB/1TB 15.6"" )7D2MN52",simple,15 Days Testing Warranty.,No,No,14.8V--2700mAh,Black
admin,base,Laptops,simple,"3,11",QCNBB001586,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i3,QCNBK-B,"Dell-INSP 5558(Core I3 5005U 2.00GHz/4GB/500GB 15.6"")JFR5362",15 Days Testing Warranty.,INSP 5558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 5558(Core I3 5005U 2.00GHz/4GB/500GB 15.6"")JFR5362",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Silver
admin,base,Laptops,simple,"3,11",QCNBB001587,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i3,QCNBK-B,"Dell-Insp 5558(Core I3 5005U 2.09GHz/4GB/500GB 15.6"")8TQT532",15 Days Testing Warranty.,Insp 5558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Insp 5558(Core I3 5005U 2.09GHz/4GB/500GB 15.6"")8TQT532",simple,15 Days Testing Warranty.,No,No,14.8V--4000MAH,Silver
admin,base,Laptops,simple,"3,11",QCNBB001588,2,No,"Catalog, Search",GST0.36,Apple,Yes,Yes,Yes,Core i5,QCNBK-B,"Apple-Macbook Air(Core I5 1.7GHz/4GB/121GB 14.0"")C02GMAUQDJWT",15 Days Testing Warranty.,Macbook Air,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Apple-Macbook Air(Core I5 1.7GHz/4GB/121GB 14.0"")C02GMAUQDJWT",simple,15 Days Testing Warranty.,No,No,In Build,Silver
admin,base,Laptops,simple,"3,11",QCNBB001589,2,No,"Catalog, Search",GST0.36,Lenovo,Yes,Yes,Yes,Core i5,QCNBK-B,"Lenovo-Ideadpad 300-15ISK(Core I5 4200U 2.30GHz/4GB/1TB 15.6"")YB03871853",15 Days Testing Warranty.,Ideadpad 300-15ISK,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-Ideadpad 300-15ISK(Core I5 4200U 2.30GHz/4GB/1TB 15.6"")YB03871853",simple,15 Days Testing Warranty.,No,No,14.8V-2800MAH,Silver
admin,base,Laptops,simple,"3,11",QCNBB001590,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i3,QCNBK-B,"Dell-N5110(Core I3 2310M 2.10GHz/4GB/250GB 15.6"")57LDHP1",15 Days Testing Warranty.,N5110,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-N5110(Core I3 2310M 2.10GHz/4GB/250GB 15.6"")57LDHP1",simple,15 Days Testing Warranty.,No,No,11.1V--56WH,Brown
admin,base,Laptops,simple,"3,11",QCNBB001591,2,No,"Catalog, Search",GST0.36,Lenovo,Yes,Yes,Yes,,QCNBK-B,"Lenovo-ideapad 300-15isk(AMD A7 8GB/1TB 15.6"")PF0ME1FV",15 Days Testing Warranty.,ideapad 300-15isk,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-ideapad 300-15isk(AMD A7 8GB/1TB 15.6"")PF0ME1FV",simple,15 Days Testing Warranty.,No,No,14.1V--37WH,Silver
admin,base,Laptops,simple,"3,11",QCNBB001592,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,,QCNBK-B,"Dell-INSP 3542(Pentium 3558 1.70GHz/4GB/500GB 15.6"")CGBW432",15 Days Testing Warranty.,INSP 3542,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3542(Pentium 3558 1.70GHz/4GB/500GB 15.6"")CGBW432",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001593,2,No,"Catalog, Search",GST0.36,Dell,Yes,Yes,Yes,Core i3,QCNBK-B,"Dell-INSP 5558(Core I3 4005U 2.17GHz/4GB/500GB 15.6"")3G63162",15 Days Testing Warranty.,INSP 5558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 5558(Core I3 4005U 2.17GHz/4GB/500GB 15.6"")3G63162",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh,Black
admin,base,Laptops,simple,"3,11",QCNBB001594,2,No,"Catalog, Search",GST0.36,APPLE,Yes,Yes,Yes,Core i7,QCNBK-B,"APPLE-A1278(Core I7 2.50GHz/4GB/500GB 13"")C1MQ4E40DTY3",15 Days Testing Warranty.,A1278,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"APPLE-A1278(Core I7 2.50GHz/4GB/500GB 13"")C1MQ4E40DTY3",simple,15 Days Testing Warranty.,No,No,Inbuild,Silver
